Дата замера;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-01-01;00:00:00;1;4;36.2;44.3;42.5;53.0
2018-01-02;00:00:00;1;4;36.0;44.2;41.9;53.0
2018-01-03;00:00:00;1;4;35.6;44.2;41.9;53.0
2018-01-04;00:00:00;1;4;35.9;44.2;41.9;53.0
2018-01-05;00:00:00;1;4;36.6;44.2;41.9;53.0
2018-01-06;00:00:00;4;4;25.0;44.1;41.9;53.0
2018-01-07;00:00:00;4;4;0.0;44.1;44.9;53.0
2018-01-08;00:00:00;4;4;0.0;44.1;44.9;53.0
2018-01-09;00:00:00;4;4;0.0;44.1;44.9;53.0
2018-02-01;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-02;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-03;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-04;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-05;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-06;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-07;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-08;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-09;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-10;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-11;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-12;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-13;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-14;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-15;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-16;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-17;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-18;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-19;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-20;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-21;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-22;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-23;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-24;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-25;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-26;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-27;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-02-28;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-05-22;00:00:00;2;4;0.0;44.1;44.9;44.0
2018-05-23;00:00:00;2;4;0.0;117.5;40.0;44.0
2018-05-24;00:00:00;2;4;0.0;117.5;40.0;44.0
2018-05-25;00:00:00;2;4;0.0;117.5;40.0;44.0
2018-05-26;00:00:00;2;4;0.0;117.5;40.0;44.0
2018-05-27;00:00:00;2;4;0.0;117.5;40.0;44.0
2018-05-28;00:00:00;2;4;0.0;55.1;52.3;44.0
2018-05-29;00:00:00;2;4;0.0;55.0;50.6;44.0
2018-05-30;00:00:00;2;4;0.0;55.0;50.6;44.0
2018-05-31;00:00:00;2;4;0.0;55.0;50.6;44.0
2018-06-01;00:00:00;2;4;0.0;56.0;53.3;44.0
2018-06-02;00:00:00;2;4;0.0;56.0;53.3;44.0
2018-06-03;00:00:00;2;4;0.0;56.0;53.3;44.0
2018-06-04;00:00:00;2;4;0.0;56.0;53.3;44.0
2018-06-05;00:00:00;2;4;0.0;56.0;53.3;44.0
2018-06-06;00:00:00;2;4;0.0;56.0;53.3;44.0
2018-06-07;00:00:00;2;4;0.0;55.8;52.4;44.0
2018-06-08;00:00:00;2;4;0.0;55.8;52.4;44.0
2018-06-09;00:00:00;2;4;0.0;55.8;52.4;44.0
2018-06-10;00:00:00;2;4;0.0;55.8;52.4;44.0
2018-06-11;00:00:00;2;4;0.0;55.8;52.4;44.0
2018-06-12;00:00:00;2;4;0.0;55.8;52.4;44.0
2018-06-13;00:00:00;2;4;0.0;56.2;53.8;44.0
2018-06-14;00:00:00;2;4;0.0;56.2;53.8;44.0
2018-06-15;00:00:00;2;4;0.0;56.2;53.0;44.0
2018-06-16;00:00:00;2;4;0.0;56.2;53.0;44.0
2018-06-17;00:00:00;2;4;0.0;56.2;53.0;44.0
2018-06-18;00:00:00;2;4;0.0;56.2;53.0;44.0
2018-06-19;00:00:00;2;4;0.0;56.2;53.2;44.0
2018-06-20;00:00:00;2;4;0.0;56.6;53.4;44.0
2018-06-21;00:00:00;2;4;0.0;56.6;53.4;44.0
2018-06-22;00:00:00;2;4;0.0;56.6;53.5;44.0
2018-06-23;00:00:00;2;4;0.0;56.6;53.3;44.0
2018-06-24;00:00:00;2;4;0.0;56.6;53.3;44.0
2018-06-25;00:00:00;2;4;0.0;56.6;53.3;44.0
2018-06-26;00:00:00;2;4;0.0;56.4;52.9;44.0
2018-06-27;00:00:00;2;4;0.0;56.4;52.9;44.0
2018-06-28;00:00:00;2;4;0.0;56.4;52.9;44.0
2018-06-29;00:00:00;2;4;0.0;56.4;52.9;44.0
2018-06-30;00:00:00;2;4;0.0;56.4;53.1;44.0
2018-07-01;00:00:00;2;4;0.0;56.4;60.4;44.0
2018-07-02;00:00:00;2;4;0.0;56.1;62.9;44.0
2018-07-03;00:00:00;2;4;0.0;56.1;52.6;44.0
2018-07-04;00:00:00;2;4;0.0;56.1;52.4;44.0
2018-07-05;00:00:00;2;4;0.0;56.1;52.4;44.0
2018-07-06;00:00:00;2;4;0.0;56.1;52.4;44.0
2018-07-07;00:00:00;2;4;0.0;56.1;45.2;44.0
2018-07-08;00:00:00;2;4;0.0;56.1;45.2;44.0
2018-07-09;00:00:00;2;4;0.0;56.2;52.4;44.0
2018-07-10;00:00:00;2;4;0.0;56.2;52.4;44.0
2018-07-11;00:00:00;2;4;0.0;56.2;52.4;44.0
2018-07-12;00:00:00;2;4;6.0;56.2;52.4;44.0
2018-07-13;00:00:00;2;4;0.0;56.2;52.4;44.0
2018-07-14;00:00:00;2;4;0.0;56.2;52.4;44.0
2018-07-15;00:00:00;2;4;0.0;56.2;52.5;44.0
2018-07-16;00:00:00;2;4;0.0;55.9;51.8;44.0
2018-07-17;00:00:00;2;4;0.0;55.9;51.8;44.0
2018-07-18;00:00:00;2;4;0.0;55.9;51.9;44.0
2018-07-19;00:00:00;2;4;0.0;55.9;51.8;44.0
