Дата замера;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-01-01;00:00:00;8;1;;82.7;66.7;105.0
2018-01-02;00:00:00;8;1;;82.7;66.9;105.0
2018-01-03;00:00:00;8;1;;82.7;67.1;105.0
2018-01-04;00:00:00;8;1;;82.7;67.1;105.0
2018-01-05;00:00:00;8;1;;82.7;67.1;105.0
2018-01-06;00:00:00;8;1;;82.7;67.1;105.0
2018-01-07;00:00:00;8;1;;81.7;67.0;105.0
2018-01-08;00:00:00;8;1;;81.7;67.0;105.0
2018-01-09;00:00:00;8;1;;81.7;67.0;105.0
2018-01-10;00:00:00;8;1;;82.7;67.7;105.0
2018-01-11;00:00:00;8;1;;82.7;67.7;105.0
2018-01-12;00:00:00;8;1;;82.7;67.3;105.0
2018-01-13;00:00:00;8;1;;82.7;67.3;105.0
2018-01-14;00:00:00;8;1;;82.7;67.3;105.0
2018-01-15;00:00:00;8;1;;82.7;67.3;105.0
2018-01-16;00:00:00;8;1;;82.7;67.3;105.0
2018-01-17;00:00:00;8;1;;82.8;67.2;105.0
2018-01-18;00:00:00;8;1;;82.8;67.5;105.0
2018-01-19;00:00:00;8;1;;82.8;67.5;105.0
2018-01-20;00:00:00;8;1;;82.8;67.5;105.0
2018-01-21;00:00:00;8;1;;82.8;67.5;105.0
2018-01-22;00:00:00;8;1;;82.8;68.4;105.0
2018-01-23;00:00:00;8;1;;82.8;68.4;105.0
2018-01-24;00:00:00;8;1;;82.8;67.9;105.0
2018-01-25;00:00:00;8;1;;82.8;67.9;105.0
2018-01-26;00:00:00;8;1;;81.8;66.8;105.0
2018-01-27;00:00:00;8;1;;82.8;67.7;105.0
2018-01-28;00:00:00;8;1;;82.8;67.7;105.0
2018-01-29;00:00:00;8;1;;82.8;67.7;105.0
2018-01-30;00:00:00;8;1;;82.8;67.7;105.0
2018-01-31;00:00:00;8;1;;82.8;67.7;105.0
2018-02-01;00:00:00;4;1;;82.8;;105.0
2018-02-02;00:00:00;4;1;;82.8;;105.0
2018-02-03;00:00:00;4;1;;82.8;;105.0
2018-02-04;00:00:00;4;1;;82.0;;105.0
2018-02-05;00:00:00;4;1;;82.0;;105.0
2018-02-06;00:00:00;4;1;;81.0;;105.0
2018-02-07;00:00:00;4;1;;81.0;;105.0
2018-02-08;00:00:00;4;1;;81.1;;105.0
2018-02-09;00:00:00;4;1;;81.1;;105.0
2018-02-10;00:00:00;4;1;;81.2;;105.0
2018-02-11;00:00:00;4;1;;81.1;;105.0
2018-02-12;00:00:00;4;1;;81.1;;105.0
2018-02-13;00:00:00;4;1;;81.2;;105.0
2018-02-14;00:00:00;4;1;;80.2;;105.0
2018-02-15;00:00:00;4;1;;80.2;;105.0
2018-02-16;00:00:00;4;1;;80.2;;105.0
2018-02-17;00:00:00;4;1;;81.2;;105.0
2018-02-18;00:00:00;4;1;;81.2;;105.0
2018-02-19;00:00:00;4;1;;81.2;;105.0
2018-02-20;00:00:00;4;1;;81.2;;105.0
2018-02-21;00:00:00;4;1;;81.2;;105.0
2018-02-22;00:00:00;4;1;;81.2;;105.0
2018-02-23;00:00:00;4;1;;81.2;;105.0
2018-02-24;00:00:00;4;1;;82.2;;105.0
2018-02-25;00:00:00;4;1;;65.2;;105.0
2018-02-26;00:00:00;4;1;;64.8;;105.0
2018-02-27;00:00:00;4;1;;64.8;;105.0
2018-02-28;00:00:00;4;1;;64.8;;105.0
2018-03-01;00:00:00;4;2;;64.8;56.9;105.0
2018-03-02;00:00:00;4;3;;64.8;56.9;105.0
2018-03-03;00:00:00;4;3;;74.8;67.0;105.0
2018-03-04;00:00:00;4;3;;74.7;66.7;105.0
2018-03-05;00:00:00;4;3;;74.7;66.7;105.0
2018-03-06;00:00:00;4;3;;61.7;58.1;105.0
2018-03-07;00:00:00;4;3;;61.7;58.1;105.0
2018-03-08;00:00:00;4;3;;61.7;58.2;105.0
2018-03-09;00:00:00;4;3;;61.7;57.9;105.0
2018-03-10;00:00:00;4;3;;61.7;57.6;105.0
2018-03-11;00:00:00;4;3;;62.1;58.4;105.0
2018-03-12;00:00:00;4;3;;62.1;58.4;105.0
2018-03-13;00:00:00;4;3;;62.1;58.4;105.0
2018-03-14;00:00:00;4;3;;62.1;58.4;105.0
2018-03-16;00:00:00;4;3;;75.1;67.7;105.0
2018-03-17;00:00:00;4;3;;75.1;67.7;105.0
2018-03-18;00:00:00;4;3;;74.9;67.3;105.0
2018-03-19;00:00:00;4;3;;74.9;67.3;105.0
2018-03-20;00:00:00;4;3;;62.9;68.3;105.0
2018-03-21;00:00:00;4;3;;62.9;68.3;105.0
2018-03-23;00:00:00;4;3;;82.9;71.9;105.0
2018-03-24;00:00:00;4;3;;73.9;66.3;105.0
2018-03-25;00:00:00;4;3;;73.9;66.3;105.0
2018-03-26;00:00:00;4;3;;73.9;66.3;105.0
2018-03-27;00:00:00;4;3;;73.9;66.3;105.0
2018-03-28;00:00:00;4;3;;67.9;61.9;105.0
2018-03-29;00:00:00;4;3;;67.9;61.9;105.0
2018-03-30;00:00:00;4;1;;67.9;61.9;105.0
2018-03-31;00:00:00;4;1;;67.9;61.9;105.0
2018-04-01;00:00:00;4;1;;69.9;63.9;
2018-04-02;00:00:00;4;1;;69.9;63.9;
2018-04-03;00:00:00;4;1;;69.9;63.9;
2018-04-04;00:00:00;4;1;;63.9;60.5;
2018-04-05;00:00:00;4;1;;63.9;60.5;
2018-04-06;00:00:00;4;1;;63.9;60.5;
2018-04-07;00:00:00;4;1;;63.9;60.5;
2018-04-08;00:00:00;4;1;;61.9;58.1;
2018-04-09;00:00:00;4;1;;61.9;58.1;
2018-04-10;00:00:00;4;2;;61.9;58.1;
2018-04-11;00:00:00;4;2;;61.9;58.1;
2018-04-12;00:00:00;4;2;;61.9;58.5;
2018-04-13;00:00:00;4;2;;61.9;58.5;
2018-04-14;00:00:00;4;2;;61.9;58.5;
2018-04-15;00:00:00;4;2;;61.7;57.2;
2018-04-16;00:00:00;4;2;;61.7;57.2;
2018-04-17;00:00:00;4;2;;61.7;57.2;
2018-04-18;00:00:00;4;2;;61.7;57.9;
2018-04-19;00:00:00;4;2;;61.7;57.9;
2018-04-20;00:00:00;4;2;;61.7;57.9;
2018-04-21;00:00:00;4;2;;61.7;57.9;
2018-04-22;00:00:00;4;2;;61.7;57.9;
2018-04-23;00:00:00;4;2;;61.7;57.9;
2018-04-24;00:00:00;4;2;;61.7;57.7;
2018-04-25;00:00:00;4;2;;61.7;57.9;
2018-04-26;00:00:00;4;2;;61.7;58.0;
2018-04-27;00:00:00;4;2;;61.7;58.0;
