Дата замера;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-01-22;00:00:00;8;1;0.0;;121.1;197.0
2018-01-27;00:00:00;8;1;0.0;296.4;165.9;197.0
2018-01-28;00:00:00;8;1;0.0;210.6;122.2;197.0
2018-01-29;00:00:00;8;1;0.0;210.6;122.8;142.0
2018-01-30;00:00:00;8;1;0.0;210.6;122.8;142.0
2018-01-31;00:00:00;8;1;0.0;210.6;122.8;142.0
2018-02-01;00:00:00;4;1;0.0;210.6;;142.0
2018-02-02;00:00:00;4;1;0.0;210.6;;142.0
2018-02-03;00:00:00;4;1;0.0;210.6;;142.0
2018-02-04;00:00:00;4;1;0.0;210.6;;142.0
2018-02-05;00:00:00;4;1;0.0;;;142.0
2018-02-06;00:00:00;4;1;0.0;;;142.0
2018-02-07;00:00:00;4;1;0.0;;;142.0
2018-02-08;00:00:00;4;1;0.0;;;142.0
2018-02-09;00:00:00;4;1;0.0;;;142.0
2018-02-10;00:00:00;4;1;0.0;;;142.0
2018-02-11;00:00:00;4;1;0.0;;;142.0
2018-02-12;00:00:00;4;1;0.0;;;142.0
2018-02-13;00:00:00;4;1;0.0;;;142.0
2018-02-14;00:00:00;4;1;0.0;;;142.0
2018-02-15;00:00:00;4;1;0.0;;;142.0
2018-02-16;00:00:00;4;1;0.0;;;142.0
2018-02-17;00:00:00;4;1;0.0;;;142.0
2018-02-18;00:00:00;4;1;0.0;;;142.0
2018-02-19;00:00:00;4;1;0.0;;;142.0
2018-02-20;00:00:00;4;1;0.0;;;142.0
2018-02-21;00:00:00;4;1;0.0;;;142.0
2018-02-22;00:00:00;4;1;0.0;;;142.0
2018-02-23;00:00:00;4;1;0.0;;;142.0
2018-02-24;00:00:00;4;1;0.0;;;142.0
2018-02-25;00:00:00;4;1;0.0;;;142.0
2018-02-26;00:00:00;4;1;0.0;;;142.0
2018-02-27;00:00:00;4;1;0.0;;;142.0
2018-02-28;00:00:00;4;1;0.0;;;142.0
2018-06-24;00:00:00;4;1;0.0;;;190.0
2018-06-25;00:00:00;4;1;0.0;;;190.0
2018-06-26;00:00:00;4;1;0.0;168.8;99.5;190.0
2018-06-27;00:00:00;4;1;0.0;168.8;99.5;190.0
2018-06-28;00:00:00;4;1;0.0;168.8;99.5;190.0
2018-06-29;00:00:00;4;1;0.0;164.8;97.5;190.0
2018-06-30;00:00:00;4;1;0.0;161.8;96.0;190.0
2018-07-01;00:00:00;4;1;0.0;160.8;96.6;190.0
2018-07-02;00:00:00;4;1;0.0;157.8;95.0;190.0
2018-07-03;00:00:00;4;1;0.0;157.8;93.8;190.0
2018-07-04;00:00:00;4;1;0.0;156.8;94.4;190.0
2018-07-05;00:00:00;4;1;0.0;156.8;94.6;190.0
2018-07-06;00:00:00;4;1;0.0;155.8;94.2;190.0
2018-07-07;00:00:00;4;1;0.0;154.8;93.1;190.0
2018-07-08;00:00:00;4;1;0.0;154.8;92.4;190.0
2018-07-09;00:00:00;4;1;0.0;152.7;90.8;190.0
2018-07-10;00:00:00;4;1;0.0;152.7;90.8;190.0
2018-07-11;00:00:00;4;1;0.0;149.7;88.8;190.0
2018-07-12;00:00:00;4;1;0.0;149.9;90.0;190.0
2018-07-13;00:00:00;4;1;0.0;149.9;89.9;190.0
2018-07-14;00:00:00;4;1;0.0;141.9;86.9;190.0
2018-07-15;00:00:00;4;1;0.0;138.9;86.4;190.0
2018-07-16;00:00:00;4;1;0.0;138.9;86.3;190.0
2018-07-17;00:00:00;4;1;0.0;138.9;86.1;190.0
2018-07-18;00:00:00;4;1;0.0;136.9;84.6;190.0
2018-07-19;00:00:00;4;1;0.0;136.9;85.1;190.0
2018-07-20;00:00:00;4;1;0.0;137.9;85.1;190.0
2018-07-21;00:00:00;4;1;0.0;134.8;84.1;190.0
2018-07-22;00:00:00;4;1;0.0;132.8;82.2;190.0
2018-07-23;00:00:00;4;1;0.0;132.8;81.6;190.0
2018-07-24;00:00:00;4;1;0.0;131.8;81.1;190.0
2018-07-25;00:00:00;4;1;0.0;131.8;82.4;190.0
2018-07-26;00:00:00;4;1;0.0;131.8;82.4;190.0
2018-07-27;00:00:00;4;1;0.0;131.8;82.4;190.0
2018-07-28;00:00:00;4;1;0.0;131.8;81.9;190.0
2018-07-29;00:00:00;4;1;0.0;131.8;81.9;190.0
2018-07-30;00:00:00;4;1;0.0;130.8;82.0;190.0
2018-07-31;00:00:00;4;1;0.0;130.8;82.0;190.0
