Дата замера;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-01-01;00:00:00;8;1;0.0;114.3;87.3;142.0
2018-01-02;00:00:00;8;1;0.0;113.4;86.7;142.0
2018-01-03;00:00:00;8;1;0.0;113.4;88.4;142.0
2018-01-04;00:00:00;8;1;0.0;113.4;88.4;142.0
2018-01-05;00:00:00;8;1;0.0;113.4;88.4;142.0
2018-01-06;00:00:00;8;1;0.0;113.4;87.6;142.0
2018-02-01;00:00:00;4;1;;196.0;87.6;123.0
2018-02-02;00:00:00;4;1;;;;197.0
2018-02-03;00:00:00;4;1;;;;197.0
2018-02-04;00:00:00;4;1;;;;197.0
2018-02-05;00:00:00;4;1;;;;197.0
2018-02-06;00:00:00;4;1;;;;197.0
2018-02-07;00:00:00;4;1;;147.5;;197.0
2018-02-08;00:00:00;4;1;;147.5;;197.0
2018-02-09;00:00:00;4;1;;147.5;;197.0
2018-02-10;00:00:00;4;1;;137.8;;197.0
2018-02-11;00:00:00;4;1;;136.8;;197.0
2018-02-12;00:00:00;4;1;;136.8;;197.0
2018-02-13;00:00:00;4;1;;136.8;;197.0
2018-02-14;00:00:00;4;1;0.0;136.8;;197.0
2018-02-15;00:00:00;4;1;0.0;138.0;;197.0
2018-02-16;00:00:00;4;1;0.0;138.0;;197.0
2018-02-17;00:00:00;4;1;0.0;138.0;;197.0
2018-02-18;00:00:00;4;1;0.0;138.0;;197.0
2018-02-19;00:00:00;4;1;0.0;138.0;;197.0
2018-02-20;00:00:00;4;1;0.0;140.1;;197.0
2018-02-21;00:00:00;4;1;0.0;140.1;;197.0
2018-02-22;00:00:00;4;1;0.0;140.1;;197.0
2018-02-23;00:00:00;4;1;0.0;140.1;;197.0
2018-02-24;00:00:00;4;1;0.0;140.1;;197.0
2018-02-25;00:00:00;4;1;0.0;139.1;;197.0
2018-02-26;00:00:00;4;1;0.0;139.1;;197.0
2018-02-27;00:00:00;4;1;0.0;139.1;;197.0
2018-02-28;00:00:00;4;1;0.0;142.1;;197.0
2018-03-01;00:00:00;4;1;0.0;;;197.0
2018-03-02;00:00:00;4;1;0.0;;;197.0
2018-03-03;00:00:00;4;1;0.0;142.4;113.9;197.0
2018-03-04;00:00:00;4;1;0.0;142.4;113.9;197.0
2018-03-05;00:00:00;4;1;0.0;142.4;113.9;197.0
2018-03-06;00:00:00;4;1;0.0;142.4;113.9;197.0
2018-03-07;00:00:00;4;1;0.0;144.4;113.4;197.0
2018-03-08;00:00:00;4;1;0.0;143.9;111.2;197.0
2018-03-09;00:00:00;4;1;0.0;140.0;109.7;197.0
2018-03-10;00:00:00;4;1;0.0;140.0;108.4;197.0
2018-03-11;00:00:00;4;1;0.0;140.0;108.4;197.0
2018-03-12;00:00:00;4;1;0.0;;;197.0
2018-03-13;00:00:00;4;1;0.0;;;197.0
2018-03-14;00:00:00;4;1;0.0;;;197.0
2018-03-15;00:00:00;4;1;0.0;;;197.0
2018-03-16;00:00:00;4;1;0.0;;;197.0
2018-03-17;00:00:00;4;1;0.0;;;197.0
2018-03-18;00:00:00;4;1;0.0;;;197.0
2018-03-19;00:00:00;4;1;0.0;;;197.0
2018-03-20;00:00:00;4;1;0.0;;;197.0
2018-03-21;00:00:00;4;1;0.0;;;197.0
2018-03-22;00:00:00;4;1;0.0;;;197.0
2018-03-23;00:00:00;4;1;0.0;;;197.0
2018-03-24;00:00:00;4;1;0.0;;;197.0
2018-03-25;00:00:00;4;1;0.0;;;197.0
2018-03-26;00:00:00;4;1;0.0;;;197.0
2018-03-27;00:00:00;4;1;0.0;;;197.0
2018-03-28;00:00:00;4;1;0.0;;;197.0
2018-03-29;00:00:00;4;1;0.0;;;197.0
2018-03-30;00:00:00;4;1;;;;197.0
2018-03-31;00:00:00;4;1;;;;197.0
2018-04-01;00:00:00;4;1;;135.1;107.1;197.0
2018-04-02;00:00:00;4;1;0.0;135.6;109.7;197.0
2018-04-03;00:00:00;4;1;0.0;135.6;109.7;197.0
2018-04-04;00:00:00;4;1;0.0;147.4;116.4;197.0
2018-04-05;00:00:00;4;1;0.0;147.4;116.4;197.0
2018-04-06;00:00:00;4;1;0.0;147.4;116.4;197.0
2018-04-07;00:00:00;4;1;0.0;155.3;121.1;197.0
2018-04-08;00:00:00;4;1;0.0;154.3;116.3;197.0
2018-04-10;00:00:00;4;1;0.0;154.3;116.3;197.0
2018-04-11;00:00:00;4;1;0.0;142.5;110.2;197.0
2018-04-12;00:00:00;4;1;0.0;142.5;108.9;197.0
2018-04-13;00:00:00;4;1;0.0;142.5;108.9;197.0
2018-04-14;00:00:00;4;1;0.0;157.2;117.7;197.0
2018-04-15;00:00:00;4;1;0.0;157.2;117.7;197.0
2018-04-16;00:00:00;4;1;0.0;158.6;124.6;197.0
2018-04-17;00:00:00;4;1;0.0;158.6;124.6;197.0
2018-04-18;00:00:00;4;1;;158.6;124.6;197.0
2018-04-19;00:00:00;4;1;;158.6;124.6;197.0
2018-04-20;00:00:00;4;1;;158.6;124.6;197.0
2018-04-21;00:00:00;4;1;;158.6;124.6;197.0
2018-04-22;00:00:00;4;1;;;124.6;197.0
2018-04-23;00:00:00;4;1;;;124.6;197.0
2018-04-24;00:00:00;4;1;;;124.6;197.0
2018-04-25;00:00:00;4;1;;;124.6;197.0
2018-04-26;00:00:00;4;1;;;124.6;197.0
2018-07-07;00:00:00;4;1;;;;232.0
2018-07-08;00:00:00;4;1;;226.2;161.5;232.0
2018-07-09;00:00:00;4;1;;222.3;156.6;232.0
2018-07-10;00:00:00;4;1;;222.3;156.6;232.0
2018-07-11;00:00:00;4;1;0.0;219.3;154.3;232.0
2018-07-12;00:00:00;4;1;0.0;219.3;154.3;232.0
2018-07-13;00:00:00;4;1;0.0;218.3;153.7;232.0
2018-07-14;00:00:00;4;1;0.0;216.4;152.7;232.0
2018-07-15;00:00:00;4;1;0.0;215.4;152.7;232.0
2018-07-16;00:00:00;4;1;0.0;212.4;151.0;232.0
