Дата замера;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-01-13;00:00:00;8;1;0.0;188.0;139.0;196.0
2018-01-14;00:00:00;8;1;0.0;184.5;121.8;191.0
2018-01-15;00:00:00;8;1;0.0;184.5;121.8;191.0
2018-01-16;00:00:00;8;1;0.0;184.5;119.4;191.0
2018-01-17;00:00:00;8;1;0.0;175.7;110.9;191.0
2018-01-18;00:00:00;8;1;0.0;159.0;101.8;191.0
2018-01-19;00:00:00;8;1;0.0;159.0;101.8;191.0
2018-01-20;00:00:00;8;1;0.0;159.0;101.8;191.0
2018-01-21;00:00:00;8;1;0.0;159.0;101.8;191.0
2018-01-22;00:00:00;8;1;0.0;154.1;99.2;191.0
2018-01-23;00:00:00;8;1;0.0;154.1;99.2;191.0
2018-01-24;00:00:00;8;1;0.0;154.1;99.2;191.0
2018-01-25;00:00:00;8;1;0.0;154.2;99.8;191.0
2018-01-26;00:00:00;8;1;0.0;148.3;96.5;191.0
2018-01-27;00:00:00;8;1;0.0;148.3;96.5;191.0
2018-01-28;00:00:00;8;1;0.0;148.3;96.5;191.0
2018-01-29;00:00:00;8;1;0.0;148.3;96.5;191.0
2018-01-30;00:00:00;8;1;0.0;148.3;96.5;191.0
2018-01-31;00:00:00;8;1;0.0;148.3;96.5;191.0
2018-02-01;00:00:00;4;1;0.0;148.3;;191.0
2018-02-02;00:00:00;4;1;0.0;148.3;;191.0
2018-02-03;00:00:00;4;1;0.0;148.3;;191.0
2018-02-04;00:00:00;4;1;0.0;;;191.0
2018-02-05;00:00:00;4;1;0.0;;;191.0
2018-02-06;00:00:00;4;1;0.0;;;191.0
2018-02-07;00:00:00;4;1;0.0;;;191.0
2018-02-08;00:00:00;4;1;0.0;;;191.0
2018-02-09;00:00:00;4;1;0.0;;;191.0
2018-02-10;00:00:00;4;1;0.0;;;191.0
2018-02-11;00:00:00;4;1;0.0;;;191.0
2018-02-12;00:00:00;4;1;0.0;;;191.0
2018-02-13;00:00:00;4;1;0.0;;;191.0
2018-02-14;00:00:00;4;1;0.0;;;191.0
2018-02-15;00:00:00;4;1;0.0;;;191.0
2018-02-16;00:00:00;4;1;0.0;;;191.0
2018-02-17;00:00:00;4;1;0.0;;;191.0
2018-02-18;00:00:00;4;1;0.0;;;191.0
2018-02-19;00:00:00;4;1;0.0;;;191.0
2018-02-20;00:00:00;4;1;0.0;;;191.0
2018-02-21;00:00:00;4;1;0.0;;;191.0
2018-02-22;00:00:00;4;1;0.0;;;191.0
2018-02-23;00:00:00;4;1;0.0;;;191.0
2018-02-24;00:00:00;4;1;0.0;;;191.0
2018-02-25;00:00:00;4;1;0.0;;;115.0
2018-02-26;00:00:00;4;1;0.0;;;115.0
2018-02-27;00:00:00;4;1;0.0;;;115.0
2018-02-28;00:00:00;4;1;0.0;;;115.0
2018-04-11;00:00:00;4;1;;182.6;;253.0
2018-04-12;00:00:00;4;1;;182.6;;253.0
2018-04-13;00:00:00;4;1;;182.6;;253.0
2018-04-14;00:00:00;4;1;;182.6;;253.0
2018-04-15;00:00:00;4;1;;163.7;128.8;253.0
2018-04-16;00:00:00;4;1;;160.3;109.2;253.0
2018-04-17;00:00:00;4;1;;160.3;109.2;253.0
2018-04-18;00:00:00;4;1;;142.6;97.5;253.0
2018-04-19;00:00:00;4;1;;142.6;97.5;253.0
2018-04-20;00:00:00;4;1;;142.6;97.5;253.0
2018-04-21;00:00:00;4;1;;142.6;97.5;253.0
2018-04-22;00:00:00;4;1;;142.6;97.5;253.0
2018-04-23;00:00:00;4;1;;142.9;98.9;253.0
2018-04-24;00:00:00;4;1;;100.6;74.3;253.0
2018-04-25;00:00:00;4;1;;107.5;78.4;253.0
2018-04-26;00:00:00;4;1;;107.5;78.4;253.0
2018-04-27;00:00:00;4;1;;107.5;78.4;253.0
2018-04-28;00:00:00;4;1;;107.5;78.4;253.0
2018-04-29;00:00:00;4;1;;107.5;78.4;253.0
2018-04-30;00:00:00;4;1;;107.5;78.4;253.0
2018-05-01;00:00:00;4;1;;88.8;66.8;253.0
2018-05-02;00:00:00;4;1;;80.0;61.0;253.0
2018-05-03;00:00:00;4;1;;80.0;61.0;253.0
2018-05-04;00:00:00;4;1;;80.0;60.2;253.0
2018-05-05;00:00:00;4;1;;80.0;60.2;253.0
