Дата замера;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-01-01;00:00:00;8;3;35.3;56.3;43.2;44.0
2018-01-02;00:00:00;8;3;35.0;56.3;44.3;44.0
2018-01-03;00:00:00;8;3;34.0;56.3;43.8;44.0
2018-01-04;00:00:00;8;3;35.4;56.3;43.8;44.0
2018-01-05;00:00:00;8;3;35.0;56.3;43.8;44.0
2018-01-06;00:00:00;8;3;35.0;56.3;43.8;44.0
2018-01-07;00:00:00;8;3;35.0;56.3;43.2;44.0
2018-01-08;00:00:00;8;3;35.0;56.3;43.2;44.0
2018-01-09;00:00:00;8;3;35.0;56.3;43.2;44.0
2018-01-10;00:00:00;8;3;35.1;56.3;43.2;44.0
2018-01-11;00:00:00;8;3;35.0;56.3;43.2;44.0
2018-01-12;00:00:00;8;3;35.0;56.3;43.8;44.0
2018-01-13;00:00:00;8;3;35.4;56.3;43.8;44.0
2018-01-14;00:00:00;8;3;35.3;56.3;43.8;44.0
2018-01-15;00:00:00;8;3;35.4;56.3;43.8;44.0
2018-01-16;00:00:00;8;3;36.0;56.3;43.8;44.0
2018-01-17;00:00:00;8;3;35.2;56.3;43.8;44.0
2018-01-18;00:00:00;8;3;35.4;56.3;42.7;44.0
2018-01-19;00:00:00;8;3;35.0;56.3;42.7;44.0
2018-01-20;00:00:00;8;3;35.4;56.3;42.7;44.0
2018-01-21;00:00:00;8;3;35.7;59.3;45.5;44.0
2018-01-22;00:00:00;8;3;36.5;59.3;45.5;44.0
2018-01-23;00:00:00;8;3;36.8;57.3;44.3;44.0
2018-01-24;00:00:00;8;3;36.0;57.3;44.3;44.0
2018-01-25;00:00:00;8;3;37.0;57.3;44.3;44.0
2018-01-26;00:00:00;8;3;37.0;57.3;44.3;44.0
2018-01-27;00:00:00;8;3;37.0;57.3;44.3;44.0
2018-01-28;00:00:00;8;3;37.0;57.3;44.3;44.0
2018-01-29;00:00:00;8;3;37.0;57.3;44.3;44.0
2018-01-30;00:00:00;8;3;36.1;57.3;44.3;44.0
2018-01-31;00:00:00;8;3;37.0;57.3;44.3;44.0
2018-02-01;00:00:00;4;3;37.0;57.3;;44.0
2018-02-02;00:00:00;4;3;37.0;57.3;;44.0
2018-02-03;00:00:00;4;3;37.0;57.3;;44.0
2018-02-04;00:00:00;4;3;37.0;57.3;;44.0
2018-02-05;00:00:00;4;3;37.0;57.3;;44.0
2018-02-06;00:00:00;4;3;37.0;57.3;;44.0
2018-02-07;00:00:00;4;3;37.0;57.3;;44.0
2018-02-08;00:00:00;4;3;37.0;57.3;;44.0
2018-02-09;00:00:00;4;3;37.0;57.3;;44.0
2018-02-10;00:00:00;4;3;37.0;57.3;;44.0
2018-02-11;00:00:00;4;3;37.0;57.3;;44.0
2018-02-12;00:00:00;4;3;37.0;57.3;;44.0
2018-02-13;00:00:00;4;3;37.0;57.3;;44.0
2018-02-14;00:00:00;4;3;38.0;57.3;;44.0
2018-02-15;00:00:00;4;3;37.0;57.3;;44.0
2018-02-16;00:00:00;4;3;37.0;57.3;;44.0
2018-02-17;00:00:00;4;3;37.0;57.3;;44.0
2018-02-18;00:00:00;4;3;37.0;57.3;;44.0
2018-02-19;00:00:00;4;3;39.0;57.3;;44.0
2018-02-20;00:00:00;4;3;40.0;57.3;;44.0
2018-02-21;00:00:00;4;3;39.0;57.3;;44.0
2018-02-22;00:00:00;4;3;36.0;57.3;;44.0
2018-02-23;00:00:00;4;3;37.0;57.3;;44.0
2018-02-24;00:00:00;4;3;37.0;57.3;;44.0
2018-02-25;00:00:00;4;3;36.0;57.3;;44.0
2018-02-26;00:00:00;4;3;36.0;57.3;;44.0
2018-02-27;00:00:00;4;3;37.0;57.3;;44.0
2018-02-28;00:00:00;4;3;36.0;57.3;;44.0
2018-03-01;00:00:00;4;3;37.0;57.3;45.1;44.0
2018-03-02;00:00:00;4;3;36.0;57.3;45.1;44.0
2018-03-03;00:00:00;4;3;36.0;57.3;45.1;44.0
2018-03-04;00:00:00;4;3;36.0;56.3;44.6;44.0
2018-03-05;00:00:00;4;3;36.0;56.3;44.6;44.0
2018-03-06;00:00:00;4;3;36.0;56.3;44.6;44.0
2018-03-07;00:00:00;4;3;36.0;56.3;44.6;44.0
2018-03-08;00:00:00;4;3;36.0;56.3;44.6;44.0
2018-03-09;00:00:00;4;3;36.0;56.3;44.0;44.0
2018-03-10;00:00:00;4;3;36.0;56.3;44.4;44.0
2018-03-11;00:00:00;4;3;36.0;56.3;44.4;44.0
2018-03-12;00:00:00;4;3;36.0;56.3;44.4;44.0
2018-03-13;00:00:00;4;3;36.0;56.3;44.4;44.0
2018-03-14;00:00:00;4;3;36.0;56.3;44.4;44.0
2018-03-15;00:00:00;4;3;36.0;56.3;44.4;44.0
2018-03-16;00:00:00;4;3;36.0;56.3;44.4;44.0
