Дата замера;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-01-01;00:00:00;8;3;41.8;50.8;41.9;50.0
2018-01-02;00:00:00;8;3;42.0;50.8;42.2;50.0
2018-01-03;00:00:00;8;3;40.4;49.8;41.5;50.0
2018-01-04;00:00:00;8;3;39.5;49.8;41.3;50.0
2018-01-05;00:00:00;8;3;28.0;49.8;41.3;50.0
2018-01-06;00:00:00;8;3;0.0;49.8;41.3;50.0
2018-01-07;00:00:00;8;3;0.0;48.8;40.0;50.0
2018-01-08;00:00:00;8;3;0.0;48.8;40.0;50.0
2018-01-09;00:00:00;8;3;0.0;48.8;40.1;50.0
2018-01-10;00:00:00;8;3;0.0;52.7;43.2;50.0
2018-01-11;00:00:00;8;3;0.0;52.7;43.2;50.0
2018-01-12;00:00:00;8;3;0.0;50.7;41.5;50.0
2018-01-13;00:00:00;8;3;0.0;48.8;40.2;50.0
2018-01-14;00:00:00;8;3;0.0;48.8;40.2;50.0
2018-01-15;00:00:00;8;3;0.0;48.8;40.2;50.0
2018-01-16;00:00:00;8;3;0.0;48.8;40.0;50.0
2018-01-17;00:00:00;8;3;0.0;48.8;40.9;50.0
2018-01-18;00:00:00;8;3;0.0;55.7;46.2;50.0
2018-01-19;00:00:00;8;3;0.0;55.7;46.2;50.0
2018-01-20;00:00:00;8;3;0.0;55.7;46.2;50.0
2018-01-21;00:00:00;8;3;0.0;48.8;40.0;50.0
2018-01-22;00:00:00;8;3;0.0;48.8;40.0;50.0
2018-01-23;00:00:00;8;3;0.0;48.8;40.2;50.0
2018-01-24;00:00:00;8;3;0.0;48.8;40.2;50.0
2018-01-25;00:00:00;8;3;0.0;48.8;40.2;50.0
2018-01-26;00:00:00;8;3;0.0;48.8;40.7;50.0
2018-01-27;00:00:00;8;3;0.0;48.8;40.5;50.0
2018-01-28;00:00:00;8;3;2.6;48.8;40.5;50.0
2018-01-29;00:00:00;8;3;39.0;48.8;40.5;50.0
2018-01-30;00:00:00;8;3;36.9;48.8;40.5;50.0
2018-01-31;00:00:00;8;3;40.0;48.8;40.5;50.0
2018-02-01;00:00:00;4;3;40.0;48.8;;50.0
2018-02-02;00:00:00;4;3;41.0;48.8;;50.0
2018-02-03;00:00:00;4;3;41.0;48.8;;50.0
2018-02-04;00:00:00;4;3;42.0;48.8;;50.0
