Дата замера;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-01-01;00:00:00;8;4;;;;137.4
2018-01-02;00:00:00;8;4;;;;137.4
2018-01-03;00:00:00;8;4;;;;137.4
2018-01-04;00:00:00;8;4;;;;137.4
2018-01-05;00:00:00;8;4;;;;137.4
2018-01-06;00:00:00;8;4;;;;137.4
2018-01-07;00:00:00;8;4;;;;137.4
2018-01-09;00:00:00;8;4;;;;137.4
2018-01-10;00:00:00;8;4;;;;137.4
2018-01-11;00:00:00;8;4;;;;137.4
2018-01-12;00:00:00;8;4;;;;137.4
2018-01-13;00:00:00;8;4;;;;137.4
2018-01-14;00:00:00;8;4;;;;137.4
2018-01-15;00:00:00;8;4;;;;137.4
2018-01-16;00:00:00;8;4;;;;137.4
2018-01-17;00:00:00;8;4;;;;137.4
2018-01-18;00:00:00;8;4;;;;137.4
2018-01-19;00:00:00;8;4;;;;137.4
2018-01-20;00:00:00;8;4;;;;137.4
2018-01-21;00:00:00;8;4;;;;137.4
2018-01-23;00:00:00;8;4;;;;137.4
2018-01-24;00:00:00;8;4;;;;137.4
2018-01-25;00:00:00;8;4;;;;137.4
2018-01-26;00:00:00;8;4;;;;137.4
2018-01-27;00:00:00;8;4;;;;137.4
2018-01-28;00:00:00;8;4;;;;137.4
2018-01-29;00:00:00;8;4;;;;137.4
2018-01-30;00:00:00;8;4;;;;137.4
2018-01-31;00:00:00;8;4;;;;137.4
2018-02-01;00:00:00;1;4;;;;137.4
2018-02-02;00:00:00;1;4;;;;137.4
2018-02-03;00:00:00;1;4;;;;137.4
2018-02-04;00:00:00;1;4;;;;137.4
2018-02-05;00:00:00;1;4;;;;137.4
2018-02-06;00:00:00;1;4;;;;137.4
2018-02-07;00:00:00;1;4;;;;137.4
2018-02-08;00:00:00;1;4;;;;137.4
2018-02-09;00:00:00;1;4;;;;137.4
2018-02-10;00:00:00;1;4;;;;137.4
2018-02-11;00:00:00;1;4;;;;137.4
2018-02-12;00:00:00;1;4;;;;137.4
2018-02-13;00:00:00;1;4;;;;137.4
2018-02-14;00:00:00;1;4;;;;137.4
2018-02-15;00:00:00;1;4;;;;137.4
2018-02-16;00:00:00;1;4;;;;137.4
2018-02-17;00:00:00;1;4;;;;137.4
2018-02-18;00:00:00;1;4;;;;137.4
2018-02-19;00:00:00;1;4;;;;137.4
2018-02-20;00:00:00;1;4;;;;137.4
2018-02-21;00:00:00;1;4;;;;137.4
2018-02-22;00:00:00;1;4;;;;137.4
2018-02-23;00:00:00;1;4;;;;137.4
2018-02-24;00:00:00;1;4;;;;137.4
2018-02-25;00:00:00;1;4;;;;137.4
2018-02-26;00:00:00;1;4;;;;137.4
2018-02-27;00:00:00;1;4;;;;137.4
2018-02-28;00:00:00;1;4;;;;137.4
2018-03-01;00:00:00;1;4;;;;137.4
2018-03-02;00:00:00;1;4;;;;137.4
2018-03-03;00:00:00;1;4;;;;137.4
2018-03-04;00:00:00;1;4;;;;137.4
2018-03-05;00:00:00;1;4;;;;137.4
2018-03-06;00:00:00;1;4;;;;137.4
2018-03-07;00:00:00;1;4;;;;137.4
2018-03-08;00:00:00;1;4;;;;137.4
2018-03-09;00:00:00;1;4;;;;137.4
2018-03-10;00:00:00;1;4;;;;137.4
2018-03-11;00:00:00;1;4;;;;137.4
2018-03-12;00:00:00;1;4;;;;137.4
2018-03-13;00:00:00;1;4;;;;137.4
2018-03-14;00:00:00;1;4;;;;137.4
2018-03-15;00:00:00;1;4;;;;137.4
2018-03-16;00:00:00;1;4;;;;137.4
2018-03-17;00:00:00;1;4;;;;137.4
2018-03-18;00:00:00;1;4;;;;137.4
2018-03-19;00:00:00;1;4;;;;136.9
2018-03-20;00:00:00;1;4;;;;136.9
2018-03-21;00:00:00;1;4;;;;136.9
2018-03-22;00:00:00;1;4;;;;136.9
2018-03-23;00:00:00;1;4;;;;136.9
2018-03-24;00:00:00;1;4;;;;136.9
2018-03-25;00:00:00;1;4;;;;136.9
2018-03-26;00:00:00;1;4;;;;136.9
2018-03-27;00:00:00;1;4;;;;136.9
2018-03-28;00:00:00;1;4;;;;136.9
2018-03-29;00:00:00;1;4;;;;136.9
2018-03-30;00:00:00;1;4;;;;136.9
2018-03-31;00:00:00;1;4;;;;136.9
2018-04-01;00:00:00;1;4;;;;136.9
2018-04-02;00:00:00;1;4;;;;136.9
2018-04-04;00:00:00;1;4;;;;136.9
2018-04-06;00:00:00;1;4;;;;136.9
2018-04-07;00:00:00;1;4;;;;136.9
2018-04-08;00:00:00;1;4;;;;136.9
2018-04-09;00:00:00;1;4;;;;136.9
2018-04-11;00:00:00;1;4;;;;136.9
2018-04-12;00:00:00;1;4;;;;136.9
2018-04-14;00:00:00;1;4;;;;136.9
2018-04-15;00:00:00;1;4;;;;136.9
2018-04-16;00:00:00;1;4;;;;136.9
2018-04-17;00:00:00;1;4;;;;136.9
2018-04-18;00:00:00;1;4;;;;136.9
2018-04-19;00:00:00;1;4;;;;136.9
2018-04-20;00:00:00;1;4;;;;136.9
2018-04-21;00:00:00;1;4;;;;136.9
2018-04-28;00:00:00;1;4;;;;136.9
2018-04-29;00:00:00;1;4;;;;136.9
2018-04-30;00:00:00;1;4;;;;136.9
2018-05-01;00:00:00;1;4;;;;134.6
2018-05-02;00:00:00;1;4;;;;134.6
2018-05-03;00:00:00;1;4;;;;134.6
2018-05-04;00:00:00;1;4;;;;134.6
2018-05-05;00:00:00;1;4;;;;134.6
2018-05-06;00:00:00;1;4;;;;134.6
2018-05-07;00:00:00;1;4;;;;134.6
2018-05-08;00:00:00;1;4;;;;134.6
2018-05-09;00:00:00;1;4;;;;134.6
2018-05-10;00:00:00;1;4;;;;134.6
2018-05-11;00:00:00;1;4;;;;134.6
2018-05-12;00:00:00;1;4;;;;134.6
2018-05-13;00:00:00;1;4;;;;134.6
2018-05-14;00:00:00;1;4;;;;134.6
2018-05-15;00:00:00;1;4;;;;134.6
2018-05-16;00:00:00;1;4;;;;134.6
2018-05-17;00:00:00;1;4;;;;134.6
2018-05-18;00:00:00;1;4;;;;134.6
2018-05-19;00:00:00;1;4;;;;134.6
2018-05-20;00:00:00;1;4;;;;134.5
2018-05-21;00:00:00;1;4;;;;134.5
2018-05-22;00:00:00;1;4;;;;134.5
2018-05-23;00:00:00;1;4;;;;134.5
2018-05-24;00:00:00;1;4;;;;134.5
2018-05-25;00:00:00;1;4;;;;134.5
2018-05-26;00:00:00;1;4;;;;134.5
2018-05-27;00:00:00;1;4;;;;134.5
2018-05-28;00:00:00;1;4;;;;134.5
2018-05-31;00:00:00;1;4;;;;134.5
2018-06-06;00:00:00;1;4;;;;134.5
2018-06-12;00:00:00;1;4;;;;134.5
2018-06-13;00:00:00;1;4;;;;134.5
2018-06-14;00:00:00;1;4;;;;134.5
2018-06-16;00:00:00;1;4;;;;134.5
2018-06-17;00:00:00;1;4;;;;134.5
2018-06-18;00:00:00;1;4;;;;134.5
2018-07-06;00:00:00;1;4;;;;134.5
2018-07-07;00:00:00;1;4;;;;134.5
2018-07-08;00:00:00;1;4;;;;131.8
2018-07-09;00:00:00;1;4;;;;131.8
2018-07-12;00:00:00;1;4;;;;131.8
2018-07-13;00:00:00;1;4;;;;131.8
2018-07-14;00:00:00;1;4;;;;131.8
2018-07-15;00:00:00;1;4;;;;131.8
