Дата замера;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-01-01;00:00:00;8;1;150.9;;121.7;40.0
2018-01-02;00:00:00;8;1;154.0;;109.8;40.0
2018-01-03;00:00:00;8;1;156.0;;121.7;40.0
2018-01-04;00:00:00;8;1;158.9;;121.7;40.0
2018-01-05;00:00:00;8;1;161.0;;121.7;40.0
2018-01-06;00:00:00;8;1;164.0;;121.7;40.0
2018-01-07;00:00:00;8;1;166.0;;110.0;40.0
2018-01-08;00:00:00;8;1;169.0;;110.0;40.0
2018-01-09;00:00:00;8;1;171.0;;110.0;40.0
2018-01-10;00:00:00;8;1;173.3;;121.7;40.0
2018-01-11;00:00:00;8;1;176.0;;121.7;40.0
2018-01-12;00:00:00;8;1;178.0;;121.7;40.0
2018-01-13;00:00:00;8;1;179.7;;121.7;40.0
2018-01-14;00:00:00;8;1;181.8;;121.7;40.0
2018-01-15;00:00:00;8;1;183.7;;121.7;40.0
2018-01-16;00:00:00;8;1;186.0;;121.7;40.0
2018-01-17;00:00:00;8;1;187.6;;110.0;40.0
2018-01-18;00:00:00;8;1;189.5;25.6;19.9;27.0
2018-01-19;00:00:00;8;1;191.0;25.6;19.9;27.0
2018-01-20;00:00:00;8;1;193.1;25.6;19.9;27.0
2018-01-21;00:00:00;8;1;194.8;25.6;19.9;27.0
2018-01-22;00:00:00;8;1;196.6;25.6;19.9;27.0
2018-01-23;00:00:00;8;1;198.4;25.6;19.5;27.0
2018-01-24;00:00:00;8;1;200.0;25.6;19.5;27.0
2018-01-25;00:00:00;8;1;201.6;25.6;19.5;27.0
2018-01-26;00:00:00;8;1;203.4;;19.5;27.0
2018-01-27;00:00:00;8;1;204.8;;19.5;27.0
2018-01-28;00:00:00;8;1;206.0;;19.5;27.0
2018-01-29;00:00:00;8;1;207.8;;19.5;27.0
2018-01-30;00:00:00;8;1;209.3;;19.5;27.0
2018-01-31;00:00:00;8;1;211.0;27.7;18.2;29.0
2018-02-01;00:00:00;4;1;212.0;27.7;;29.0
2018-02-02;00:00:00;4;1;214.0;27.7;;29.0
2018-02-03;00:00:00;4;1;215.0;27.7;;29.0
2018-02-04;00:00:00;4;1;217.0;27.7;;29.0
2018-02-05;00:00:00;4;1;218.0;27.7;;29.0
2018-02-06;00:00:00;4;1;219.0;27.7;;29.0
2018-02-07;00:00:00;4;1;220.0;27.7;;29.0
2018-02-08;00:00:00;4;1;222.0;;;29.0
2018-02-09;00:00:00;4;1;223.0;;;29.0
2018-02-10;00:00:00;4;1;224.0;;;29.0
2018-02-11;00:00:00;4;1;225.0;;;29.0
2018-02-12;00:00:00;4;1;227.0;;;29.0
2018-02-13;00:00:00;4;1;228.0;;;29.0
2018-02-14;00:00:00;4;1;229.0;;;29.0
2018-02-15;00:00:00;4;1;230.0;;;29.0
2018-02-16;00:00:00;4;1;231.0;;;29.0
2018-02-17;00:00:00;4;1;232.0;;;29.0
2018-02-18;00:00:00;4;1;233.0;;;29.0
2018-02-19;00:00:00;4;1;235.0;;;29.0
2018-02-20;00:00:00;4;1;236.0;;;29.0
2018-02-21;00:00:00;4;1;237.0;;;29.0
2018-02-22;00:00:00;4;1;238.0;;;29.0
2018-02-23;00:00:00;4;1;239.0;;;29.0
2018-02-24;00:00:00;4;1;240.0;;;29.0
2018-02-25;00:00:00;4;1;241.0;;;29.0
2018-02-26;00:00:00;4;1;242.0;;;29.0
2018-02-27;00:00:00;4;1;243.0;;;29.0
2018-02-28;00:00:00;4;1;244.0;;;29.0
2018-03-01;00:00:00;4;1;245.0;;19.4;29.0
2018-03-02;00:00:00;4;1;246.0;;19.4;29.0
2018-03-03;00:00:00;4;1;247.0;;19.4;29.0
2018-03-04;00:00:00;4;1;248.0;;18.2;29.0
2018-03-05;00:00:00;4;1;248.0;;18.2;29.0
2018-03-06;00:00:00;4;1;249.0;;18.2;29.0
2018-03-07;00:00:00;4;1;250.0;;19.4;29.0
2018-03-08;00:00:00;4;1;251.0;;19.4;29.0
2018-03-09;00:00:00;4;1;252.0;;19.4;29.0
2018-03-10;00:00:00;4;1;253.0;;19.4;29.0
2018-03-11;00:00:00;4;1;254.0;;;29.0
2018-03-12;00:00:00;4;1;254.0;;;29.0
2018-03-13;00:00:00;4;1;255.0;;;29.0
2018-03-14;00:00:00;4;1;256.0;;;29.0
2018-03-15;00:00:00;4;1;257.0;;;29.0
2018-03-16;00:00:00;4;1;257.0;;;29.0
2018-03-17;00:00:00;4;1;258.0;;;29.0
2018-03-18;00:00:00;4;1;259.0;;;29.0
2018-03-19;00:00:00;4;1;262.0;;;29.0
2018-03-20;00:00:00;4;1;260.0;;;29.0
2018-03-21;00:00:00;4;1;261.0;;;29.0
2018-03-22;00:00:00;4;1;261.0;;;29.0
2018-03-23;00:00:00;4;1;262.0;;;29.0
2018-03-24;00:00:00;4;1;263.0;;;29.0
2018-03-25;00:00:00;4;1;263.0;;;29.0
2018-03-26;00:00:00;4;1;264.0;;;29.0
2018-03-27;00:00:00;4;1;265.0;;;29.0
2018-03-28;00:00:00;4;1;265.0;;;29.0
2018-03-29;00:00:00;4;1;266.0;;;29.0
2018-03-30;00:00:00;4;1;266.0;;;29.0
2018-03-31;00:00:00;4;1;267.0;;;29.0
2018-04-01;00:00:00;4;1;268.0;;21.4;29.0
2018-04-02;00:00:00;4;1;268.0;;21.4;29.0
2018-04-03;00:00:00;4;1;269.0;;21.4;29.0
2018-04-04;00:00:00;4;1;269.0;;22.1;29.0
2018-04-05;00:00:00;4;1;270.0;;22.1;29.0
2018-04-06;00:00:00;4;1;271.0;;22.1;29.0
2018-04-07;00:00:00;4;1;271.0;;20.9;29.0
2018-04-08;00:00:00;4;1;272.0;;20.9;29.0
2018-04-09;00:00:00;4;1;273.0;;20.9;29.0
2018-04-10;00:00:00;4;1;273.0;;21.5;29.0
2018-04-11;00:00:00;4;1;273.0;;22.7;29.0
2018-04-12;00:00:00;4;1;274.0;;22.7;29.0
2018-04-13;00:00:00;4;1;275.0;;22.4;29.0
2018-04-14;00:00:00;4;1;275.0;;22.4;29.0
2018-04-15;00:00:00;4;1;276.0;;22.4;29.0
2018-04-16;00:00:00;4;1;277.0;;22.4;29.0
2018-04-17;00:00:00;4;1;277.0;;22.4;29.0
2018-04-18;00:00:00;4;1;278.0;;22.4;29.0
2018-04-19;00:00:00;4;1;278.0;;22.4;29.0
2018-04-20;00:00:00;4;1;279.0;;22.4;29.0
2018-04-21;00:00:00;4;1;279.0;;22.4;29.0
2018-04-22;00:00:00;4;1;280.0;;22.5;29.0
2018-04-23;00:00:00;4;1;280.0;;21.3;29.0
2018-04-24;00:00:00;4;1;281.0;;22.5;29.0
2018-04-25;00:00:00;4;1;281.0;;22.5;29.0
2018-04-27;00:00:00;4;1;285.0;;22.4;29.0
2018-04-28;00:00:00;4;1;284.0;;22.4;29.0
2018-04-29;00:00:00;4;1;284.0;;22.4;29.0
2018-04-30;00:00:00;4;1;285.0;;22.4;29.0
2018-05-01;00:00:00;4;1;285.0;;22.4;
2018-05-02;00:00:00;4;1;286.0;;22.5;
2018-05-03;00:00:00;4;1;286.0;;22.5;
2018-05-04;00:00:00;4;1;286.0;;22.5;
2018-05-05;00:00:00;4;1;287.0;;22.5;
2018-05-06;00:00:00;4;1;287.0;;21.3;
2018-05-07;00:00:00;4;1;288.0;;21.3;
2018-05-08;00:00:00;4;1;288.0;;21.4;
2018-05-09;00:00:00;4;1;288.0;;21.4;
2018-05-10;00:00:00;4;1;289.0;;20.2;
2018-05-11;00:00:00;4;1;289.0;;20.2;
2018-05-12;00:00:00;4;1;289.0;;20.2;
2018-05-13;00:00:00;4;1;289.0;;20.2;
2018-05-14;00:00:00;4;1;289.0;;20.2;
2018-05-15;00:00:00;4;1;295.0;;20.2;
2018-05-16;00:00:00;4;1;290.0;;20.1;
2018-05-17;00:00:00;4;1;291.0;;22.3;
2018-05-18;00:00:00;4;1;291.0;;21.5;
2018-05-19;00:00:00;4;1;291.0;;21.5;
2018-05-20;00:00:00;4;1;292.0;;21.5;
2018-05-21;00:00:00;4;1;292.0;;21.5;
2018-05-22;00:00:00;4;1;292.0;;21.5;
2018-05-23;00:00:00;4;1;293.0;63.4;21.6;
2018-05-24;00:00:00;4;1;293.0;63.4;21.6;
2018-05-25;00:00:00;4;1;293.0;63.4;21.6;
2018-05-26;00:00:00;4;1;294.0;63.4;22.4;
2018-05-27;00:00:00;4;1;294.0;63.4;22.4;
2018-05-28;00:00:00;4;1;294.0;63.4;22.4;
2018-05-29;00:00:00;4;1;295.0;63.4;22.4;
2018-05-30;00:00:00;4;1;295.0;63.4;22.4;
2018-05-31;00:00:00;4;1;295.0;;22.4;
2018-06-01;00:00:00;4;1;295.0;;22.4;
2018-06-02;00:00:00;4;1;296.0;;22.4;
2018-06-03;00:00:00;4;1;296.0;;22.4;
2018-06-04;00:00:00;4;1;296.0;;22.4;
2018-06-05;00:00:00;4;1;297.0;;19.3;
2018-06-06;00:00:00;4;1;297.0;;19.4;
2018-06-07;00:00:00;4;1;297.0;;19.4;
2018-06-08;00:00:00;4;1;298.0;;19.4;
2018-06-09;00:00:00;4;1;298.0;;19.4;
2018-06-10;00:00:00;4;1;298.0;;19.4;
2018-06-11;00:00:00;4;1;299.0;;19.4;
2018-06-12;00:00:00;4;1;299.0;;19.4;
2018-06-13;00:00:00;4;1;300.0;;19.4;
2018-06-14;00:00:00;4;1;299.0;;19.4;
2018-06-15;00:00:00;4;1;300.0;;21.3;
2018-06-16;00:00:00;4;1;300.0;;21.3;
2018-06-17;00:00:00;4;1;300.0;;21.3;
2018-06-18;00:00:00;4;1;300.0;;21.3;
2018-06-19;00:00:00;4;1;301.0;;21.3;
2018-06-20;00:00:00;4;1;301.0;;20.3;
2018-06-21;00:00:00;4;1;301.0;;19.1;
2018-06-22;00:00:00;4;1;302.0;;20.3;
2018-06-23;00:00:00;4;1;302.0;;19.2;
2018-06-24;00:00:00;4;1;303.0;;19.2;
2018-06-25;00:00:00;4;1;303.0;;19.2;
2018-06-26;00:00:00;4;1;304.0;;19.1;
2018-06-27;00:00:00;4;1;303.0;;19.1;
2018-06-28;00:00:00;4;1;304.0;;19.1;
2018-06-29;00:00:00;4;1;304.0;;20.3;
2018-06-30;00:00:00;4;1;304.0;;19.1;
2018-07-01;00:00:00;4;1;304.0;;19.1;
2018-07-02;00:00:00;4;1;305.0;;21.5;
2018-07-03;00:00:00;4;1;305.0;;21.5;
2018-07-04;00:00:00;4;1;305.0;;19.8;
2018-07-05;00:00:00;4;1;305.0;;18.6;
2018-07-06;00:00:00;4;1;305.0;;18.6;
2018-07-07;00:00:00;4;1;306.0;;18.6;
2018-07-08;00:00:00;4;1;306.0;;20.1;
2018-07-09;00:00:00;4;1;306.0;;19.1;
2018-07-10;00:00:00;4;1;307.0;;19.1;
2018-07-11;00:00:00;4;1;307.0;;19.1;
2018-07-12;00:00:00;4;1;307.0;;19.1;
2018-07-13;00:00:00;4;1;307.0;;17.9;
2018-07-14;00:00:00;4;1;308.0;;19.6;
2018-07-15;00:00:00;4;1;308.0;;19.6;
2018-07-16;00:00:00;4;1;308.0;;19.6;
2018-07-17;00:00:00;4;1;308.0;;18.4;
2018-07-18;00:00:00;4;1;308.0;;18.4;
2018-07-19;00:00:00;4;1;309.0;;19.6;
2018-07-20;00:00:00;4;1;309.0;;19.6;
2018-07-21;00:00:00;4;1;309.0;;19.6;
2018-07-22;00:00:00;4;1;309.0;;19.6;
2018-07-23;00:00:00;4;1;310.0;;19.8;
2018-07-24;00:00:00;4;1;310.0;;21.0;
2018-07-25;00:00:00;4;1;310.0;;19.9;
2018-07-26;00:00:00;4;1;310.0;;19.9;
2018-07-27;00:00:00;4;1;311.0;;19.9;
2018-07-28;00:00:00;4;1;311.0;;18.7;
2018-07-29;00:00:00;4;1;308.0;;18.7;
2018-07-30;00:00:00;4;1;311.0;;18.6;
2018-07-31;00:00:00;4;1;312.0;;18.8;
