Дата замера;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-01-01;00:00:00;8;1;0.0;109.9;90.7;79.0
2018-01-02;00:00:00;8;1;0.0;111.9;92.8;79.0
2018-01-03;00:00:00;8;1;0.0;111.9;92.8;79.0
2018-01-04;00:00:00;8;1;0.0;111.9;92.8;79.0
2018-01-05;00:00:00;8;1;0.0;111.9;92.8;79.0
2018-01-06;00:00:00;8;1;0.0;111.9;92.8;79.0
2018-01-07;00:00:00;8;1;0.0;113.9;93.6;79.0
2018-01-08;00:00:00;8;1;0.0;113.9;93.6;79.0
2018-01-09;00:00:00;8;1;0.0;113.9;93.6;79.0
2018-01-23;00:00:00;8;1;0.0;115.9;97.1;110.0
2018-01-24;00:00:00;8;1;0.0;115.9;97.1;110.0
2018-01-25;00:00:00;8;1;0.0;115.9;97.1;110.0
2018-01-26;00:00:00;8;1;0.0;116.9;97.9;110.0
2018-01-27;00:00:00;8;1;0.0;116.9;97.9;110.0
2018-01-28;00:00:00;8;1;0.0;116.9;97.9;110.0
2018-01-29;00:00:00;8;1;0.0;116.9;97.9;110.0
2018-01-30;00:00:00;8;1;0.0;116.9;97.9;110.0
2018-01-31;00:00:00;8;1;0.0;116.9;97.9;110.0
2018-02-01;00:00:00;4;1;0.0;116.9;;110.0
2018-02-02;00:00:00;4;1;0.0;116.9;;110.0
2018-02-03;00:00:00;4;1;0.0;116.9;;110.0
2018-02-04;00:00:00;4;1;16.0;109.9;;110.0
2018-02-05;00:00:00;4;1;95.0;109.9;;110.0
2018-02-06;00:00:00;4;1;97.0;109.9;;110.0
2018-02-07;00:00:00;4;1;97.0;112.9;;110.0
2018-02-08;00:00:00;4;1;97.0;112.9;;110.0
2018-02-09;00:00:00;4;1;98.0;112.9;;110.0
2018-02-10;00:00:00;4;1;98.0;112.9;;110.0
2018-02-11;00:00:00;4;1;98.0;112.9;;110.0
2018-02-12;00:00:00;4;1;97.0;112.9;;110.0
2018-02-13;00:00:00;4;1;97.0;112.9;;110.0
2018-02-14;00:00:00;4;1;97.0;112.9;;110.0
2018-02-15;00:00:00;4;1;97.0;112.9;;110.0
2018-02-16;00:00:00;4;1;97.0;112.9;;110.0
2018-02-17;00:00:00;4;1;97.0;112.9;;110.0
2018-02-18;00:00:00;4;1;97.0;111.9;;110.0
2018-02-19;00:00:00;4;1;96.0;111.9;;110.0
2018-02-20;00:00:00;4;1;96.0;111.9;;110.0
2018-02-21;00:00:00;4;1;96.0;111.9;;110.0
2018-02-22;00:00:00;4;1;99.0;111.9;;110.0
2018-02-23;00:00:00;4;1;100.0;111.9;;110.0
2018-02-24;00:00:00;4;1;99.0;114.9;;110.0
