Дата замера;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-01-02;00:00:00;8;1;;223.8;243.3;221.0
2018-01-03;00:00:00;8;1;;166.1;120.8;221.0
2018-01-04;00:00:00;8;1;;165.0;129.0;176.0
2018-01-05;00:00:00;8;1;;165.0;129.0;176.0
2018-01-06;00:00:00;8;1;;165.0;129.0;176.0
2018-01-07;00:00:00;8;1;;165.0;129.0;176.0
2018-01-08;00:00:00;8;1;;165.0;103.0;176.0
2018-01-09;00:00:00;8;1;;165.0;103.0;176.0
2018-01-10;00:00:00;8;1;;163.1;111.3;176.0
2018-01-11;00:00:00;8;1;;163.1;111.3;176.0
2018-01-12;00:00:00;8;1;;168.9;120.9;176.0
2018-01-13;00:00:00;8;1;;168.3;117.6;176.0
2018-01-14;00:00:00;8;1;;168.3;117.6;176.0
2018-01-15;00:00:00;8;1;;168.3;117.6;176.0
2018-01-16;00:00:00;8;1;;168.3;117.6;176.0
2018-01-17;00:00:00;8;1;;161.5;102.0;176.0
2018-01-18;00:00:00;8;1;;162.5;104.5;176.0
2018-01-19;00:00:00;8;1;;162.5;104.5;176.0
2018-01-20;00:00:00;8;1;;162.5;104.5;176.0
2018-01-21;00:00:00;8;1;;162.5;104.5;176.0
2018-01-22;00:00:00;8;1;;168.3;115.1;176.0
2018-01-23;00:00:00;8;1;;167.9;113.4;176.0
2018-01-24;00:00:00;8;1;;168.9;114.3;176.0
2018-01-25;00:00:00;8;1;;168.9;114.3;176.0
2018-01-26;00:00:00;8;1;;167.0;110.3;176.0
2018-01-27;00:00:00;8;1;;165.4;111.5;176.0
2018-01-28;00:00:00;8;1;;165.4;111.5;176.0
2018-01-29;00:00:00;8;1;;165.4;111.5;176.0
2018-01-30;00:00:00;8;1;;165.4;111.5;176.0
2018-01-31;00:00:00;8;1;;165.4;111.5;176.0
2018-02-01;00:00:00;4;1;;165.4;;176.0
2018-02-02;00:00:00;4;1;;179.0;;176.0
2018-02-03;00:00:00;4;1;;179.4;;176.0
2018-02-04;00:00:00;4;1;;179.4;;176.0
2018-02-05;00:00:00;4;1;;179.4;;176.0
2018-02-06;00:00:00;4;1;;179.4;;176.0
2018-02-07;00:00:00;4;1;;198.8;;176.0
2018-02-08;00:00:00;4;1;;199.2;;176.0
2018-02-09;00:00:00;4;1;;199.2;;176.0
2018-02-10;00:00:00;4;1;;196.8;;176.0
2018-02-11;00:00:00;4;1;;197.8;;176.0
2018-02-12;00:00:00;4;1;;197.8;;176.0
2018-02-13;00:00:00;4;1;;197.8;;176.0
2018-02-14;00:00:00;4;1;;199.8;;176.0
2018-02-15;00:00:00;4;1;;199.8;;176.0
2018-02-16;00:00:00;4;1;;200.0;;176.0
2018-02-17;00:00:00;4;1;;193.2;;176.0
2018-02-18;00:00:00;4;1;;193.2;;176.0
2018-02-19;00:00:00;4;1;;193.2;;176.0
2018-02-20;00:00:00;4;1;;194.2;;176.0
2018-02-21;00:00:00;4;1;;194.2;;176.0
2018-02-22;00:00:00;4;1;;194.1;;176.0
2018-02-23;00:00:00;4;1;;194.1;;176.0
2018-02-24;00:00:00;4;1;;198.0;;176.0
2018-02-25;00:00:00;4;1;;199.0;;176.0
2018-02-26;00:00:00;4;1;;199.0;;176.0
2018-02-27;00:00:00;4;1;;198.7;;176.0
2018-02-28;00:00:00;4;1;;199.6;;176.0
2018-03-01;00:00:00;4;1;;199.3;138.5;176.0
2018-03-02;00:00:00;4;1;;199.3;138.5;176.0
2018-03-03;00:00:00;4;1;;200.2;141.2;176.0
2018-03-04;00:00:00;4;1;;200.8;142.9;176.0
2018-03-05;00:00:00;4;1;;200.8;142.9;176.0
2018-03-06;00:00:00;4;1;;200.8;142.9;176.0
2018-03-07;00:00:00;4;1;;201.0;144.1;176.0
2018-03-08;00:00:00;4;1;;203.9;143.2;176.0
2018-03-09;00:00:00;4;1;;203.9;139.8;176.0
2018-03-10;00:00:00;4;1;;204.8;141.6;176.0
2018-03-11;00:00:00;4;1;;;;176.0
2018-03-12;00:00:00;4;1;;;;176.0
2018-03-13;00:00:00;4;1;;;;176.0
2018-03-14;00:00:00;4;1;;;;176.0
2018-03-15;00:00:00;4;1;;;;176.0
2018-03-16;00:00:00;4;1;;;;176.0
2018-03-17;00:00:00;4;1;;;;176.0
2018-03-18;00:00:00;4;1;;;;176.0
2018-03-19;00:00:00;4;1;;;;176.0
2018-03-20;00:00:00;4;1;;;;176.0
2018-03-21;00:00:00;4;1;;;;176.0
2018-03-22;00:00:00;4;1;;;;176.0
2018-03-23;00:00:00;4;1;;;;176.0
2018-03-24;00:00:00;4;1;;;;176.0
2018-03-25;00:00:00;4;1;;;;176.0
2018-03-26;00:00:00;4;1;;;;176.0
2018-03-27;00:00:00;4;1;;;;176.0
2018-03-28;00:00:00;4;1;;;;176.0
2018-03-29;00:00:00;4;1;;;;176.0
2018-03-30;00:00:00;4;1;;;;176.0
2018-03-31;00:00:00;4;1;;;;176.0
2018-04-01;00:00:00;4;1;;232.0;155.1;176.0
2018-04-02;00:00:00;4;1;;232.0;155.1;176.0
2018-04-03;00:00:00;4;1;;232.0;155.1;176.0
2018-04-04;00:00:00;4;1;;239.8;161.3;176.0
2018-04-05;00:00:00;4;1;;239.8;161.3;176.0
2018-04-06;00:00:00;4;1;;239.8;161.3;176.0
2018-04-07;00:00:00;4;1;;240.4;159.5;176.0
2018-04-08;00:00:00;4;1;;240.4;159.5;176.0
2018-04-09;00:00:00;4;1;;240.4;159.5;176.0
2018-04-10;00:00:00;4;1;;240.4;159.5;176.0
2018-05-06;00:00:00;4;1;;235.1;;238.0
2018-05-07;00:00:00;4;1;;235.1;;238.0
2018-05-08;00:00:00;4;1;;235.1;;238.0
2018-05-09;00:00:00;4;1;;194.3;;213.0
2018-05-10;00:00:00;4;1;;194.3;;213.0
2018-05-11;00:00:00;4;1;;194.3;;213.0
2018-05-12;00:00:00;4;1;;194.3;;213.0
2018-05-13;00:00:00;4;1;;194.3;;213.0
2018-05-14;00:00:00;4;1;;183.6;121.6;213.0
2018-05-15;00:00:00;4;1;;183.6;121.6;213.0
2018-05-16;00:00:00;4;1;;183.6;121.6;213.0
2018-05-17;00:00:00;4;1;;183.6;121.6;213.0
2018-05-18;00:00:00;4;1;;183.6;121.6;213.0
2018-05-19;00:00:00;4;1;;178.8;115.9;213.0
2018-05-20;00:00:00;4;1;;178.8;115.9;213.0
2018-05-21;00:00:00;4;1;;178.8;115.9;213.0
2018-05-22;00:00:00;4;1;;178.8;115.9;213.0
2018-05-23;00:00:00;4;1;;178.8;115.9;213.0
2018-05-24;00:00:00;4;1;;178.8;115.9;213.0
2018-05-25;00:00:00;4;1;;171.0;119.7;213.0
2018-05-26;00:00:00;4;3;;171.0;119.7;213.0
2018-05-27;00:00:00;4;2;;171.0;119.7;213.0
2018-05-28;00:00:00;4;2;;163.2;118.6;213.0
2018-05-29;00:00:00;4;2;;163.2;118.6;213.0
2018-05-30;00:00:00;4;2;;163.2;118.6;213.0
2018-05-31;00:00:00;4;2;;163.2;118.6;213.0
2018-06-01;00:00:00;4;2;;163.2;118.6;213.0
2018-06-02;00:00:00;4;2;;163.2;118.6;213.0
2018-06-03;00:00:00;4;2;;167.1;112.0;213.0
2018-06-04;00:00:00;4;2;;167.1;112.9;213.0
2018-06-05;00:00:00;4;2;;167.1;112.9;213.0
2018-06-06;00:00:00;4;2;;167.1;112.9;213.0
2018-06-07;00:00:00;4;2;;167.1;112.9;213.0
2018-06-08;00:00:00;4;2;;167.1;112.9;213.0
2018-06-09;00:00:00;4;2;;166.5;103.5;213.0
2018-06-10;00:00:00;4;2;;166.5;103.5;213.0
2018-06-11;00:00:00;4;2;;166.5;103.5;213.0
2018-06-12;00:00:00;4;2;;166.5;103.5;213.0
2018-06-13;00:00:00;4;2;;166.5;103.5;213.0
2018-06-14;00:00:00;4;2;;166.5;103.5;213.0
2018-06-15;00:00:00;4;2;;169.5;103.5;213.0
2018-06-16;00:00:00;4;2;;166.5;105.3;213.0
2018-06-17;00:00:00;4;2;;166.5;105.3;213.0
2018-06-18;00:00:00;4;2;;166.5;106.4;213.0
2018-06-19;00:00:00;4;2;;166.5;105.3;213.0
2018-06-20;00:00:00;4;2;;166.5;105.3;213.0
2018-06-21;00:00:00;4;2;;166.5;105.3;213.0
2018-06-22;00:00:00;4;2;;162.6;102.7;213.0
2018-06-23;00:00:00;4;2;;162.6;102.7;213.0
2018-06-24;00:00:00;4;2;;161.9;99.9;213.0
2018-06-25;00:00:00;4;2;;161.9;99.9;213.0
2018-06-26;00:00:00;4;2;;161.9;99.9;213.0
2018-06-27;00:00:00;4;2;;161.9;99.9;213.0
2018-06-28;00:00:00;4;2;;161.9;99.9;213.0
2018-06-29;00:00:00;4;2;;163.4;;213.0
2018-06-30;00:00:00;4;2;;163.4;;213.0
2018-07-01;00:00:00;4;2;;162.2;119.3;213.0
2018-07-02;00:00:00;4;2;;162.2;119.2;213.0
2018-07-03;00:00:00;4;2;;162.7;105.0;213.0
2018-07-04;00:00:00;4;2;;162.7;103.2;213.0
2018-07-05;00:00:00;4;2;;162.7;103.2;213.0
2018-07-06;00:00:00;4;2;;162.4;100.7;213.0
2018-07-07;00:00:00;4;2;;162.4;101.4;213.0
2018-07-08;00:00:00;4;2;;161.9;99.0;213.0
2018-07-09;00:00:00;4;2;;161.9;100.8;213.0
2018-07-10;00:00:00;4;2;;161.9;100.8;213.0
2018-07-11;00:00:00;4;2;;161.9;101.9;213.0
2018-07-12;00:00:00;4;2;;161.9;101.9;213.0
2018-07-13;00:00:00;4;2;;161.9;101.9;213.0
2018-07-14;00:00:00;4;2;;161.9;100.7;213.0
2018-07-15;00:00:00;4;2;;161.9;101.9;213.0
2018-07-16;00:00:00;4;2;;161.9;100.7;213.0
2018-07-17;00:00:00;4;2;;163.0;103.7;213.0
2018-07-18;00:00:00;4;2;;163.0;103.7;213.0
2018-07-19;00:00:00;4;2;;163.0;102.6;213.0
2018-07-20;00:00:00;4;2;;163.0;104.8;213.0
2018-07-21;00:00:00;4;2;;163.0;104.8;213.0
2018-07-22;00:00:00;4;2;;163.0;104.8;213.0
2018-07-23;00:00:00;4;2;;163.0;104.8;213.0
2018-07-24;00:00:00;4;2;;163.0;103.8;213.0
2018-07-25;00:00:00;4;2;;161.9;100.2;213.0
2018-07-26;00:00:00;4;2;;161.9;100.2;213.0
2018-07-27;00:00:00;4;2;;165.8;103.9;213.0
2018-07-28;00:00:00;4;2;;165.8;105.0;213.0
2018-07-29;00:00:00;4;2;;165.8;105.0;213.0
2018-07-30;00:00:00;4;2;;163.1;107.2;213.0
2018-07-31;00:00:00;4;2;;163.1;107.2;213.0
