Дата замера;Скважина;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-04-27;1434;00:00:00;1;4;0.0;86.5;71.8;83.5
2018-04-28;1434;00:00:00;1;4;0.0;86.5;71.8;83.5
2018-04-29;1434;00:00:00;1;4;0.0;86.5;71.8;83.5
2018-04-30;1434;00:00:00;1;4;0.0;86.5;71.8;83.5
2018-05-01;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-02;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-03;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-04;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-05;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-06;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-07;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-08;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-09;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-10;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-11;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-12;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-13;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-14;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-15;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-16;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-17;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-18;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-19;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-20;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-21;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-22;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-23;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-24;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-25;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-26;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-27;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-28;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-29;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-30;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-05-31;1434;00:00:00;1;4;0.0;86.5;71.8;83.2
2018-06-01;1434;00:00:00;1;4;0.0;86.5;71.8;79.6
2018-06-02;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-03;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-04;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-05;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-06;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-07;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-08;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-09;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-10;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-11;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-12;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-13;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-14;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-15;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-16;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-17;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-18;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-19;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-20;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-21;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-22;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-23;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-24;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-25;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-26;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-27;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-28;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-29;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-06-30;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-07-01;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-07-02;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-07-03;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-07-04;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-07-05;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-07-06;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-07-07;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-07-08;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-07-09;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-07-10;1434;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-07-11;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-07-12;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-07-13;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-07-14;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-07-15;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-07-16;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-07-17;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-07-18;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-07-19;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-07-20;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-07-21;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-07-22;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-07-23;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-07-24;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-07-25;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-07-26;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-07-27;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-07-28;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-07-29;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-07-30;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-07-31;1434;00:00:00;1;4;0.0;86.5;71.8;70.7
2018-01-01;1385;00:00:00;1;4;0.0;86.5;71.8;72.0
2018-01-02;1385;00:00:00;1;4;0.0;86.5;71.8;72.0
2018-01-03;1385;00:00:00;1;4;0.0;86.5;71.8;72.0
2018-01-04;1385;00:00:00;1;4;0.0;86.5;71.8;72.0
2018-01-05;1385;00:00:00;1;4;0.0;86.5;71.8;72.0
2018-01-06;1385;00:00:00;1;4;0.0;86.5;71.8;72.0
2018-01-07;1385;00:00:00;1;4;0.0;86.5;71.8;72.0
2018-01-08;1385;00:00:00;1;4;0.0;86.5;71.8;72.0
2018-01-09;1385;00:00:00;1;4;0.0;86.5;71.8;72.0
2018-01-10;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-11;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-12;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-13;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-14;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-15;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-16;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-17;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-18;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-19;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-20;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-21;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-22;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-23;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-24;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-25;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-26;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-27;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-28;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-29;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-30;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-01-31;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-02-01;1385;00:00:00;1;4;0.0;86.5;71.8;78.0
2018-02-02;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-03;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-04;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-05;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-06;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-07;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-08;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-09;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-10;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-11;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-12;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-13;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-14;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-15;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-16;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-17;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-18;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-19;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-20;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-21;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-22;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-23;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-24;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-25;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-26;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-27;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-02-28;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-03-01;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-03-02;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-03-03;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-03-04;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-03-05;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-03-06;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-03-07;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-03-08;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-03-09;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-03-10;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-03-11;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-03-12;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-03-13;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-03-14;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-03-15;1385;00:00:00;1;4;0.0;86.5;71.8;97.6
2018-03-16;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-03-17;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-03-18;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-03-19;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-03-20;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-03-21;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-03-22;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-03-23;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-03-24;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-03-25;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-03-26;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-03-27;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-03-28;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-03-29;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-03-30;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-03-31;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-04-01;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-04-02;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-04-03;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-04-04;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-04-05;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-04-06;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-04-07;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-04-08;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-04-09;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-04-10;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-04-11;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-04-12;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-04-13;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-04-14;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-04-15;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-04-16;1385;00:00:00;1;4;0.0;86.5;71.8;114.6
2018-04-17;1385;00:00:00;1;4;0.0;86.5;71.8;108.2
2018-04-18;1385;00:00:00;1;4;0.0;86.5;71.8;108.2
2018-04-19;1385;00:00:00;1;4;0.0;86.5;71.8;108.2
2018-04-20;1385;00:00:00;1;4;0.0;86.5;71.8;108.2
2018-04-21;1385;00:00:00;1;4;0.0;86.5;71.8;108.2
2018-04-22;1385;00:00:00;1;4;0.0;86.5;71.8;108.2
2018-04-23;1385;00:00:00;1;4;0.0;86.5;71.8;108.2
2018-04-24;1385;00:00:00;1;4;0.0;86.5;71.8;108.2
2018-04-25;1385;00:00:00;1;4;0.0;86.5;71.8;108.2
2018-04-26;1385;00:00:00;1;4;0.0;86.5;71.8;108.2
2018-04-27;1385;00:00:00;1;4;0.0;86.5;71.8;108.2
2018-04-28;1385;00:00:00;1;4;0.0;86.5;71.8;108.2
2018-04-29;1385;00:00:00;1;4;0.0;86.5;71.8;108.2
2018-04-30;1385;00:00:00;1;4;0.0;86.5;71.8;108.2
2018-05-01;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-02;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-03;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-04;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-05;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-06;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-07;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-08;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-09;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-10;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-11;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-12;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-13;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-15;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-16;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-17;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-18;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-19;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-20;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-21;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-22;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-23;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-24;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-25;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-26;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-27;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-28;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-29;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-30;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-05-31;1385;00:00:00;1;4;0.0;86.5;71.8;112.6
2018-06-01;1385;00:00:00;1;4;0.0;86.5;71.8;110.5
2018-06-02;1385;00:00:00;1;4;0.0;86.5;71.8;110.5
2018-06-03;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-04;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-05;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-06;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-07;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-08;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-09;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-10;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-11;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-12;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-13;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-14;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-15;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-16;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-17;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-18;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-19;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-20;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-21;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-22;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-23;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-24;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-25;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-26;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-27;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-28;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-29;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-06-30;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-07-02;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-07-03;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-07-04;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-07-05;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-07-06;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-07-07;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-07-08;1385;00:00:00;1;4;0.0;86.5;71.8;92.0
2018-07-09;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-10;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-11;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-12;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-13;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-14;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-15;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-16;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-17;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-18;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-19;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-20;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-21;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-22;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-23;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-24;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-25;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-26;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-27;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-28;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-29;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-30;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-07-31;1385;00:00:00;1;4;0.0;86.5;71.8;104.2
2018-01-01;628;00:00:00;2;1;0.0;86.5;71.8;58.0
2018-01-02;628;00:00:00;2;1;0.0;79.5;68.0;58.0
2018-01-03;628;00:00:00;2;1;0.0;77.5;66.9;58.0
2018-01-04;628;00:00:00;2;1;0.0;77.5;66.9;58.0
2018-01-05;628;00:00:00;2;1;0.0;77.5;66.9;58.0
2018-01-06;628;00:00:00;2;1;0.0;77.5;66.9;58.0
2018-01-07;628;00:00:00;2;1;0.0;78.5;63.9;58.0
2018-01-08;628;00:00:00;2;1;0.0;77.6;61.5;58.0
2018-01-09;628;00:00:00;2;1;0.0;77.6;61.5;58.0
2018-01-10;628;00:00:00;1;1;0.0;65.7;57.5;58.0
2018-01-11;628;00:00:00;1;1;0.0;65.7;57.5;58.0
2018-01-12;628;00:00:00;1;1;0.0;59.8;53.7;58.0
2018-01-13;628;00:00:00;1;1;0.0;57.8;51.3;58.0
2018-01-14;628;00:00:00;1;1;0.0;63.7;52.3;58.0
2018-01-15;628;00:00:00;1;1;0.0;71.7;52.3;58.0
2018-01-16;628;00:00:00;1;1;0.0;71.7;52.3;58.0
2018-01-17;628;00:00:00;1;1;0.0;57.8;51.2;58.0
2018-01-18;628;00:00:00;1;2;0.0;57.8;51.6;58.0
2018-01-19;628;00:00:00;1;2;0.0;57.8;51.6;58.0
2018-01-20;628;00:00:00;1;2;0.0;57.8;51.6;58.0
2018-01-21;628;00:00:00;1;2;0.0;57.8;51.7;58.0
2018-01-22;628;00:00:00;1;2;0.0;57.8;51.7;58.0
2018-01-23;628;00:00:00;1;2;0.0;57.8;42.9;58.0
2018-01-24;628;00:00:00;1;2;0.0;57.8;42.9;58.0
2018-01-25;628;00:00:00;1;2;0.0;57.8;42.9;58.0
2018-01-26;628;00:00:00;1;2;0.0;57.8;51.2;58.0
2018-01-27;628;00:00:00;1;2;0.0;57.8;51.7;58.0
2018-01-28;628;00:00:00;1;2;0.0;57.8;51.7;58.0
2018-01-29;628;00:00:00;1;2;0.0;57.8;51.7;58.0
2018-01-30;628;00:00:00;1;2;0.0;57.8;51.7;58.0
2018-01-31;628;00:00:00;1;2;0.0;57.8;51.7;58.0
2018-02-01;628;00:00:00;2;2;0.0;57.8;53.2;58.0
2018-02-02;628;00:00:00;2;2;0.0;58.2;53.2;58.0
2018-02-03;628;00:00:00;2;2;0.0;58.2;53.2;58.0
2018-02-04;628;00:00:00;2;2;0.0;58.2;53.2;58.0
2018-02-05;628;00:00:00;2;2;0.0;58.2;53.2;58.0
2018-02-06;628;00:00:00;2;2;0.0;58.2;53.2;58.0
2018-02-07;628;00:00:00;2;2;0.0;58.2;53.2;58.0
2018-02-08;628;00:00:00;2;2;0.0;58.2;53.2;58.0
2018-02-09;628;00:00:00;2;2;0.0;58.2;53.2;58.0
2018-02-10;628;00:00:00;2;2;0.0;58.2;53.2;58.0
2018-02-11;628;00:00:00;2;2;0.0;58.2;53.2;58.0
2018-02-12;628;00:00:00;2;2;0.0;58.2;53.2;58.0
2018-02-13;628;00:00:00;2;2;0.0;58.2;53.2;58.0
2018-02-14;628;00:00:00;2;2;0.0;58.2;53.2;58.0
2018-02-15;628;00:00:00;2;2;0.0;58.0;53.2;58.0
2018-02-16;628;00:00:00;2;2;0.0;58.0;53.2;58.0
2018-02-17;628;00:00:00;2;2;0.0;58.0;53.2;58.0
2018-02-18;628;00:00:00;2;2;0.0;58.0;53.2;58.0
2018-02-19;628;00:00:00;2;2;0.0;58.0;53.2;58.0
2018-02-20;628;00:00:00;2;2;0.0;58.0;53.2;58.0
2018-02-21;628;00:00:00;2;2;0.0;58.0;53.2;58.0
2018-02-22;628;00:00:00;2;2;0.0;58.3;53.2;58.0
2018-02-23;628;00:00:00;2;2;0.0;58.3;53.2;58.0
2018-02-24;628;00:00:00;2;2;0.0;58.3;53.2;58.0
2018-02-25;628;00:00:00;2;2;0.0;58.3;53.2;58.0
2018-02-26;628;00:00:00;2;2;0.0;58.0;53.2;58.0
2018-02-27;628;00:00:00;2;2;0.0;58.0;53.2;58.0
2018-02-28;628;00:00:00;2;2;0.0;58.0;53.2;58.0
2018-03-01;628;00:00:00;2;2;0.0;58.0;53.2;58.0
2018-03-02;628;00:00:00;2;2;0.0;58.0;53.2;58.0
2018-03-03;628;00:00:00;2;2;0.0;58.0;53.2;58.0
2018-03-04;628;00:00:00;2;2;0.0;58.1;53.3;58.0
2018-03-05;628;00:00:00;2;2;0.0;58.1;53.3;58.0
2018-03-06;628;00:00:00;2;2;0.0;58.1;53.3;58.0
2018-03-07;628;00:00:00;2;2;0.0;58.1;53.3;58.0
2018-03-08;628;00:00:00;2;2;0.0;58.1;53.3;58.0
2018-03-09;628;00:00:00;2;2;0.0;58.1;56.9;58.0
2018-03-10;628;00:00:00;2;2;0.0;58.0;53.1;58.0
2018-03-11;628;00:00:00;2;2;0.0;58.0;53.1;58.0
2018-03-12;628;00:00:00;2;2;0.0;58.0;53.1;58.0
2018-03-13;628;00:00:00;2;2;0.0;58.0;53.1;58.0
2018-03-14;628;00:00:00;2;2;0.0;58.0;53.1;58.0
2018-03-15;628;00:00:00;2;2;0.0;58.0;53.1;58.0
2018-03-16;628;00:00:00;2;2;0.0;58.0;53.1;58.0
2018-03-17;628;00:00:00;2;2;0.0;58.0;53.1;58.0
2018-03-18;628;00:00:00;2;2;0.0;58.3;54.1;58.0
2018-03-19;628;00:00:00;2;2;0.0;58.3;54.1;58.0
2018-03-20;628;00:00:00;2;2;0.0;58.3;54.0;58.0
2018-03-21;628;00:00:00;2;2;0.0;58.3;54.0;58.0
2018-03-22;628;00:00:00;2;2;0.0;58.3;54.0;58.0
2018-03-23;628;00:00:00;2;2;0.0;58.3;54.6;58.0
2018-03-24;628;00:00:00;2;2;0.0;58.3;54.0;58.0
