Дата замера;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-01-01;00:00:00;8;1;;159.0;80.0;
2018-01-02;00:00:00;8;1;;159.0;70.0;
2018-01-03;00:00:00;8;1;;158.0;70.0;
2018-01-04;00:00:00;8;1;;158.0;70.0;
2018-01-05;00:00:00;8;1;;158.0;70.0;
2018-01-06;00:00:00;8;1;;158.0;70.0;
2018-01-07;00:00:00;8;1;;157.0;70.0;
2018-01-08;00:00:00;8;1;;157.0;70.0;
2018-01-09;00:00:00;8;1;;157.0;70.0;
2018-01-10;00:00:00;8;1;;156.0;70.0;
2018-01-11;00:00:00;8;1;;156.0;70.0;
2018-01-12;00:00:00;8;1;;157.0;70.0;
2018-01-13;00:00:00;8;1;;159.0;70.0;
2018-01-14;00:00:00;8;1;;159.0;70.0;
2018-01-15;00:00:00;8;1;;159.0;70.0;
2018-01-16;00:00:00;8;1;;159.0;70.0;
2018-01-17;00:00:00;8;1;;162.0;70.0;
2018-01-18;00:00:00;8;1;;161.4;70.0;
2018-01-19;00:00:00;8;1;;161.4;70.0;
2018-01-20;00:00:00;8;1;;161.4;70.0;
2018-01-21;00:00:00;8;1;;161.4;70.0;
2018-01-22;00:00:00;8;1;;160.4;70.0;
2018-01-23;00:00:00;8;1;;160.4;70.0;
2018-01-24;00:00:00;8;1;;158.4;70.0;
2018-01-25;00:00:00;8;1;;158.4;70.0;
2018-01-26;00:00:00;8;1;;157.4;70.0;
2018-01-27;00:00:00;8;1;;157.4;70.0;
2018-01-28;00:00:00;8;1;;157.4;70.0;
2018-01-29;00:00:00;8;1;;157.4;70.0;
2018-01-30;00:00:00;8;1;;157.4;70.0;
2018-01-31;00:00:00;8;1;;157.4;70.0;
2018-02-01;00:00:00;4;2;;;;57.0
2018-02-01;00:00:00;4;1;;157.4;;
2018-02-02;00:00:00;4;2;;;;57.0
2018-02-02;00:00:00;4;1;;155.4;;
2018-02-03;00:00:00;4;2;;;;57.0
2018-02-03;00:00:00;4;1;;155.4;;
2018-02-04;00:00:00;4;2;;;;57.0
2018-02-04;00:00:00;4;1;;155.4;;
2018-02-05;00:00:00;4;1;;155.5;;
2018-02-05;00:00:00;4;2;;;;57.0
2018-02-06;00:00:00;4;2;;;;57.0
2018-02-06;00:00:00;4;1;;154.5;;
2018-02-07;00:00:00;4;2;;;;57.0
2018-02-07;00:00:00;4;1;;154.5;;
2018-02-08;00:00:00;4;2;;;;57.0
2018-02-08;00:00:00;4;1;;154.5;;
2018-02-09;00:00:00;4;1;;154.5;;
2018-02-09;00:00:00;4;2;;;;57.0
2018-02-10;00:00:00;4;2;;;;57.0
2018-02-10;00:00:00;4;1;;153.5;;
2018-02-11;00:00:00;4;2;;;;57.0
2018-02-11;00:00:00;4;1;;152.5;;
2018-02-12;00:00:00;4;1;;152.5;;
2018-02-12;00:00:00;4;2;;;;57.0
2018-02-13;00:00:00;4;1;;152.5;;
2018-02-13;00:00:00;4;2;;;;57.0
2018-02-14;00:00:00;4;2;;;;57.0
2018-02-14;00:00:00;4;1;;152.6;;
2018-02-15;00:00:00;4;1;;152.6;;
2018-02-15;00:00:00;4;2;;;;57.0
2018-02-16;00:00:00;4;2;;;;57.0
2018-02-16;00:00:00;4;1;;152.6;;
2018-02-17;00:00:00;4;2;;;;57.0
2018-02-17;00:00:00;4;1;;151.6;;
2018-02-18;00:00:00;4;1;;151.6;;
2018-02-18;00:00:00;4;2;;;;57.0
2018-02-19;00:00:00;4;2;;;;57.0
2018-02-19;00:00:00;4;1;;151.6;;
2018-02-20;00:00:00;4;2;;;;57.0
2018-02-20;00:00:00;4;1;;151.6;;
2018-02-21;00:00:00;4;1;;151.6;;
2018-02-21;00:00:00;4;2;;;;57.0
2018-02-22;00:00:00;4;1;;151.6;;
2018-02-22;00:00:00;4;2;;;;57.0
2018-02-23;00:00:00;4;2;;;;57.0
2018-02-23;00:00:00;4;1;;151.6;;
2018-02-24;00:00:00;4;2;;;;57.0
2018-02-24;00:00:00;4;1;;176.7;;
2018-02-25;00:00:00;4;1;;169.6;;
2018-02-25;00:00:00;2;2;;;;152.0
2018-02-26;00:00:00;2;2;;;;152.0
2018-02-26;00:00:00;4;1;;169.6;;
2018-02-27;00:00:00;4;1;;169.6;;
2018-02-27;00:00:00;2;2;;;;152.0
2018-02-28;00:00:00;2;2;;;;152.0
2018-02-28;00:00:00;4;1;;169.6;;
2018-03-01;00:00:00;4;1;;169.6;70.0;
2018-03-02;00:00:00;4;1;;169.6;70.0;
2018-03-03;00:00:00;4;1;;162.6;61.0;
2018-03-04;00:00:00;4;1;;162.9;61.0;
2018-03-05;00:00:00;4;1;;162.9;61.0;
2018-03-06;00:00:00;4;1;;162.9;61.0;
2018-03-07;00:00:00;4;1;;159.9;61.0;
2018-03-08;00:00:00;4;1;;159.4;61.0;
2018-03-09;00:00:00;4;1;;158.4;70.0;
2018-03-10;00:00:00;4;1;;158.4;61.0;
2018-03-11;00:00:00;4;1;;158.4;61.0;
2018-03-12;00:00:00;4;1;;158.5;61.0;
2018-03-13;00:00:00;4;1;;158.5;61.0;
2018-03-14;00:00:00;4;1;;158.5;61.0;
2018-03-16;00:00:00;4;1;;161.5;70.0;
2018-03-17;00:00:00;4;1;;161.5;70.0;
2018-03-18;00:00:00;4;1;;161.5;70.0;
2018-03-19;00:00:00;4;1;;161.5;70.0;
2018-03-20;00:00:00;4;1;;159.5;70.0;
2018-03-21;00:00:00;4;1;;159.5;70.0;
2018-03-23;00:00:00;4;1;;161.5;70.0;
2018-03-24;00:00:00;4;1;;158.5;70.0;
2018-03-25;00:00:00;4;1;;158.5;70.0;
2018-03-26;00:00:00;4;1;;158.3;70.0;
2018-03-27;00:00:00;4;1;;158.3;70.0;
2018-03-28;00:00:00;4;1;;157.3;61.0;
2018-03-29;00:00:00;4;1;;157.3;61.0;
2018-03-30;00:00:00;4;1;;157.3;61.0;
2018-03-31;00:00:00;4;1;;157.3;61.0;
2018-04-01;00:00:00;4;1;;156.3;70.0;
2018-04-02;00:00:00;2;2;;;;106.8
2018-04-02;00:00:00;4;1;;156.3;70.0;
2018-04-03;00:00:00;4;1;;156.3;70.0;
2018-04-03;00:00:00;2;2;;;;106.8
2018-04-04;00:00:00;2;2;;;;106.8
2018-04-04;00:00:00;4;1;;155.3;70.0;
2018-04-05;00:00:00;4;1;;155.3;70.0;
2018-04-05;00:00:00;2;2;;;;106.8
2018-04-06;00:00:00;4;1;;155.3;70.0;
2018-04-06;00:00:00;2;2;;;;106.8
2018-04-07;00:00:00;2;2;;;;92.8
2018-04-07;00:00:00;4;1;;156.0;70.0;
2018-04-08;00:00:00;2;2;;;;92.8
2018-04-08;00:00:00;4;1;;155.0;70.0;
2018-04-09;00:00:00;4;1;;155.1;70.0;
2018-04-09;00:00:00;2;2;;;;92.8
2018-04-10;00:00:00;4;1;;155.1;70.0;
2018-04-10;00:00:00;2;2;;;;92.8
2018-04-11;00:00:00;2;2;;;;92.8
2018-04-11;00:00:00;4;1;;154.5;70.0;
2018-04-12;00:00:00;2;2;;;;92.8
2018-04-12;00:00:00;4;1;;154.5;61.0;
2018-04-13;00:00:00;4;1;;154.5;61.0;
2018-04-13;00:00:00;2;2;;;;92.8
2018-04-14;00:00:00;2;2;;;;92.8
2018-04-14;00:00:00;4;1;;154.5;61.0;
2018-04-15;00:00:00;2;2;;;;92.8
2018-04-15;00:00:00;4;1;;153.5;61.0;
2018-04-16;00:00:00;2;2;;;;92.8
