Дата замера;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-01-01;00:00:00;8;3;0.0;;47.0;277.0
2018-01-02;00:00:00;8;3;65.0;;49.1;277.0
2018-01-03;00:00:00;8;3;186.0;;49.1;277.0
2018-01-04;00:00:00;8;3;185.6;;49.1;277.0
2018-01-05;00:00:00;8;3;185.1;;49.1;277.0
2018-01-06;00:00:00;8;3;186.0;;48.9;277.0
2018-01-07;00:00:00;8;3;184.7;;48.9;277.0
2018-01-08;00:00:00;8;3;185.1;;48.9;277.0
2018-01-09;00:00:00;8;3;184.8;;48.9;277.0
2018-01-10;00:00:00;8;3;184.6;;48.9;277.0
2018-01-11;00:00:00;8;3;183.6;;48.9;277.0
2018-01-12;00:00:00;8;3;183.0;;49.2;277.0
2018-01-13;00:00:00;8;3;183.0;;48.1;277.0
2018-01-14;00:00:00;8;3;184.0;;48.1;277.0
2018-01-15;00:00:00;8;3;184.1;;48.1;277.0
2018-01-16;00:00:00;8;3;183.4;;48.1;277.0
2018-01-17;00:00:00;8;3;183.0;;49.2;277.0
2018-01-18;00:00:00;8;3;183.3;;48.1;64.0
2018-01-19;00:00:00;8;3;183.6;;48.1;64.0
2018-01-20;00:00:00;8;3;183.9;;48.1;64.0
2018-01-21;00:00:00;8;3;183.0;;48.8;64.0
2018-01-22;00:00:00;8;3;183.2;;48.8;64.0
2018-01-23;00:00:00;8;3;183.0;;48.8;64.0
2018-01-24;00:00:00;8;3;;;48.8;64.0
2018-01-25;00:00:00;8;3;;;48.8;64.0
2018-01-26;00:00:00;8;3;184.1;;48.8;64.0
2018-01-27;00:00:00;8;3;184.7;;47.7;64.0
2018-01-28;00:00:00;8;3;183.9;;47.7;64.0
2018-01-29;00:00:00;8;3;184.0;;47.7;64.0
2018-02-01;00:00:00;4;3;185.0;;;60.0
2018-02-02;00:00:00;4;3;185.0;;;60.0
2018-02-03;00:00:00;4;3;184.0;;;60.0
2018-02-04;00:00:00;4;3;185.0;;;60.0
2018-02-05;00:00:00;4;3;185.0;;;60.0
2018-02-06;00:00:00;4;1;185.0;;;60.0
2018-02-07;00:00:00;4;1;184.0;;;60.0
2018-02-08;00:00:00;4;3;;;;60.0
2018-02-09;00:00:00;4;3;184.0;;;60.0
2018-02-10;00:00:00;4;3;184.0;58.6;;60.0
2018-02-11;00:00:00;4;3;184.0;58.6;;60.0
2018-02-12;00:00:00;4;3;184.0;58.6;;60.0
2018-02-13;00:00:00;4;3;185.0;58.8;;60.0
2018-02-14;00:00:00;4;3;184.0;58.8;;60.0
2018-02-15;00:00:00;4;3;184.0;58.8;;60.0
2018-02-16;00:00:00;4;3;185.0;58.8;;60.0
2018-02-17;00:00:00;4;3;186.0;58.8;;60.0
2018-02-18;00:00:00;4;3;185.0;57.8;;60.0
2018-02-19;00:00:00;4;3;186.0;57.8;;60.0
2018-02-20;00:00:00;4;3;186.0;57.7;;60.0
2018-02-21;00:00:00;4;3;186.0;57.7;;60.0
2018-02-22;00:00:00;4;3;186.0;57.7;;60.0
2018-02-23;00:00:00;4;3;185.0;57.7;;60.0
2018-02-24;00:00:00;4;3;186.0;57.7;;60.0
2018-02-25;00:00:00;4;3;185.0;57.6;;60.0
2018-02-26;00:00:00;4;3;185.0;57.6;;60.0
2018-02-27;00:00:00;4;3;186.0;57.7;;60.0
2018-02-28;00:00:00;4;3;186.0;57.7;;60.0
2018-03-01;00:00:00;4;3;186.0;57.7;46.2;60.0
2018-03-02;00:00:00;4;3;186.0;57.7;46.2;60.0
2018-03-03;00:00:00;4;3;186.0;57.8;47.0;60.0
2018-03-04;00:00:00;4;3;186.0;57.8;46.9;60.0
2018-03-05;00:00:00;4;3;186.0;57.8;46.9;60.0
2018-03-06;00:00:00;4;3;185.0;57.8;46.9;60.0
2018-03-07;00:00:00;4;3;186.0;57.8;46.9;60.0
2018-03-08;00:00:00;4;3;187.0;57.7;46.7;60.0
2018-03-09;00:00:00;4;3;188.0;57.7;46.7;60.0
2018-03-10;00:00:00;4;3;187.0;57.7;46.2;60.0
2018-03-11;00:00:00;4;3;187.0;57.7;46.2;60.0
2018-03-12;00:00:00;4;3;188.0;57.7;46.2;60.0
2018-03-13;00:00:00;4;3;188.0;57.7;46.2;60.0
2018-03-14;00:00:00;4;3;187.0;57.6;46.1;60.0
2018-03-15;00:00:00;4;3;187.0;57.6;46.1;60.0
2018-03-16;00:00:00;4;3;187.0;57.6;47.8;60.0
2018-03-17;00:00:00;4;3;187.0;57.6;47.9;60.0
2018-03-18;00:00:00;4;3;188.0;57.6;47.9;60.0
2018-03-19;00:00:00;4;3;168.0;57.6;47.9;60.0
2018-03-20;00:00:00;4;3;37.0;57.6;47.3;60.0
2018-03-21;00:00:00;4;3;38.0;57.6;47.3;60.0
2018-03-22;00:00:00;4;3;40.0;57.6;47.3;60.0
2018-03-23;00:00:00;4;3;40.0;57.6;46.1;60.0
2018-03-24;00:00:00;4;3;41.0;57.6;46.7;60.0
2018-03-25;00:00:00;4;3;42.0;57.6;46.7;60.0
2018-03-26;00:00:00;4;3;42.0;57.6;46.7;60.0
2018-03-27;00:00:00;4;3;43.0;57.6;46.7;60.0
2018-03-28;00:00:00;4;3;37.0;58.6;47.2;60.0
2018-03-29;00:00:00;4;3;34.0;58.6;47.5;60.0
2018-03-30;00:00:00;4;3;41.0;58.6;47.5;60.0
2018-03-31;00:00:00;4;3;42.0;58.6;47.5;60.0
2018-04-01;00:00:00;4;3;42.0;58.6;47.7;60.0
2018-04-02;00:00:00;4;3;42.0;58.6;48.0;60.0
2018-04-03;00:00:00;4;3;42.0;58.6;48.0;60.0
2018-04-04;00:00:00;4;3;42.0;58.6;47.8;60.0
2018-04-05;00:00:00;4;3;43.0;58.6;47.8;60.0
2018-04-06;00:00:00;4;3;43.0;58.6;47.8;60.0
2018-04-07;00:00:00;4;3;43.0;58.6;46.7;60.0
2018-04-08;00:00:00;4;3;43.0;58.6;46.7;60.0
2018-04-09;00:00:00;4;3;43.0;58.6;46.7;60.0
2018-04-10;00:00:00;4;3;42.0;58.5;46.5;60.0
2018-04-11;00:00:00;4;3;43.0;58.6;47.3;60.0
2018-04-12;00:00:00;4;3;43.0;58.6;47.3;60.0
2018-04-13;00:00:00;4;3;42.0;58.6;47.3;60.0
2018-04-14;00:00:00;4;3;43.0;58.6;47.2;60.0
2018-04-15;00:00:00;4;3;43.0;58.6;47.2;60.0
2018-04-16;00:00:00;4;3;43.0;58.7;47.4;60.0
2018-04-17;00:00:00;4;3;42.0;58.7;47.4;60.0
2018-04-18;00:00:00;4;3;42.0;58.7;47.4;60.0
2018-04-19;00:00:00;4;3;41.0;58.6;47.1;60.0
2018-04-20;00:00:00;4;3;41.0;58.6;47.1;60.0
2018-04-21;00:00:00;4;3;42.0;58.6;47.1;60.0
2018-04-22;00:00:00;4;3;42.0;58.6;47.1;60.0
2018-04-23;00:00:00;4;3;42.0;58.6;47.2;60.0
2018-04-24;00:00:00;4;3;42.0;58.7;47.5;60.0
2018-04-25;00:00:00;4;3;42.0;58.7;47.5;60.0
2018-04-27;00:00:00;4;3;43.0;58.7;47.5;60.0
2018-04-28;00:00:00;4;3;43.0;58.7;47.5;60.0
2018-04-29;00:00:00;4;3;42.0;58.7;47.5;60.0
2018-04-30;00:00:00;4;3;43.0;58.7;47.5;60.0
2018-05-01;00:00:00;4;3;42.0;57.7;46.5;60.0
2018-05-02;00:00:00;4;3;42.0;57.7;46.5;60.0
2018-05-03;00:00:00;4;3;42.0;57.7;46.5;60.0
2018-05-04;00:00:00;4;3;42.0;57.7;46.5;60.0
2018-05-05;00:00:00;4;3;40.0;57.7;46.4;60.0
2018-05-06;00:00:00;4;3;43.0;57.7;46.8;60.0
2018-05-07;00:00:00;4;3;39.0;57.7;46.8;60.0
2018-05-08;00:00:00;4;3;42.0;57.7;46.8;60.0
2018-05-09;00:00:00;4;3;39.0;57.7;46.8;60.0
2018-05-10;00:00:00;4;3;42.0;57.6;48.4;60.0
2018-05-11;00:00:00;4;3;42.0;57.6;48.4;60.0
2018-05-12;00:00:00;4;3;41.0;57.6;48.4;60.0
2018-05-13;00:00:00;4;3;42.0;57.6;48.4;60.0
2018-05-14;00:00:00;4;3;42.0;57.6;48.4;60.0
2018-05-15;00:00:00;4;3;42.0;57.7;48.6;60.0
2018-05-16;00:00:00;4;3;42.0;57.7;48.6;60.0
2018-05-17;00:00:00;4;3;42.0;57.7;48.6;60.0
2018-05-18;00:00:00;4;3;42.0;57.7;48.6;60.0
2018-05-19;00:00:00;4;3;42.0;57.7;48.5;60.0
