Дата замера;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-01-01;00:00:00;8;2;;69.1;67.9;90.0
2018-01-01;00:00:00;8;1;;60.6;46.8;206.0
2018-01-02;00:00:00;8;1;;60.6;43.5;206.0
2018-01-02;00:00:00;8;2;;69.1;67.9;90.0
2018-01-03;00:00:00;8;1;;59.6;42.6;206.0
2018-01-03;00:00:00;8;2;;69.1;67.9;90.0
2018-01-04;00:00:00;8;1;;59.6;42.6;206.0
2018-01-04;00:00:00;8;2;;69.1;67.9;90.0
2018-01-05;00:00:00;8;1;;59.6;42.9;206.0
2018-01-05;00:00:00;8;2;;69.1;67.9;90.0
2018-01-06;00:00:00;8;1;;59.6;42.8;206.0
2018-01-06;00:00:00;8;2;;69.1;67.9;90.0
2018-01-07;00:00:00;8;2;;69.1;68.2;90.0
2018-01-07;00:00:00;8;1;;57.6;42.0;206.0
2018-01-08;00:00:00;8;1;;57.6;42.0;206.0
2018-01-08;00:00:00;8;2;;69.1;68.2;90.0
2018-01-09;00:00:00;8;2;;69.1;68.2;90.0
2018-01-09;00:00:00;8;1;;57.6;42.0;206.0
2018-01-10;00:00:00;8;1;;55.6;40.3;206.0
2018-01-10;00:00:00;8;2;;69.0;67.9;90.0
2018-01-11;00:00:00;8;2;;69.0;67.9;90.0
2018-01-11;00:00:00;8;1;;55.6;40.3;206.0
2018-01-12;00:00:00;8;1;;54.6;40.1;206.0
2018-01-12;00:00:00;8;2;;69.0;67.9;90.0
2018-01-13;00:00:00;8;1;;54.6;39.3;206.0
2018-01-13;00:00:00;8;2;;69.2;67.4;90.0
2018-01-14;00:00:00;8;2;;69.2;67.4;90.0
2018-01-14;00:00:00;8;1;;54.6;39.3;206.0
2018-01-15;00:00:00;8;2;;69.2;67.4;90.0
2018-01-15;00:00:00;8;1;;54.6;39.3;206.0
2018-01-16;00:00:00;8;1;;54.6;39.3;206.0
2018-01-16;00:00:00;8;2;;69.2;67.4;90.0
2018-01-17;00:00:00;8;1;;54.6;40.2;206.0
2018-01-17;00:00:00;8;2;;69.1;68.7;90.0
2018-01-18;00:00:00;8;2;;69.1;67.7;90.0
2018-01-18;00:00:00;8;1;;54.6;39.5;206.0
2018-01-19;00:00:00;8;1;;54.6;39.5;206.0
2018-01-19;00:00:00;8;2;;69.1;67.7;90.0
2018-01-20;00:00:00;8;1;;54.6;39.5;206.0
2018-01-20;00:00:00;8;2;;69.2;67.7;90.0
2018-01-21;00:00:00;8;2;;69.2;67.7;90.0
2018-01-21;00:00:00;8;1;;54.6;39.5;206.0
2018-01-22;00:00:00;8;2;;69.2;67.7;90.0
2018-01-22;00:00:00;8;1;;53.6;39.5;206.0
2018-01-23;00:00:00;8;1;;53.6;39.5;206.0
2018-01-23;00:00:00;8;2;;69.2;67.7;90.0
2018-01-24;00:00:00;8;1;;53.6;39.5;206.0
2018-01-24;00:00:00;8;2;;69.1;67.5;90.0
2018-01-25;00:00:00;8;2;;69.1;67.5;90.0
2018-01-25;00:00:00;8;1;;53.6;39.5;206.0
2018-01-26;00:00:00;8;1;;53.6;38.1;206.0
2018-01-26;00:00:00;8;2;;69.1;68.5;90.0
