Дата замера;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-01-01;00:00:00;8;3;0.0;;41.9;49.0
2018-01-02;00:00:00;8;3;0.0;;43.0;49.0
2018-01-03;00:00:00;8;3;0.0;;41.8;49.0
2018-01-04;00:00:00;8;3;0.0;;41.8;49.0
2018-01-05;00:00:00;8;3;0.0;;42.4;49.0
2018-01-06;00:00:00;8;3;0.0;;42.4;49.0
2018-01-07;00:00:00;8;3;0.0;;43.5;49.0
2018-01-08;00:00:00;8;3;0.0;;43.1;49.0
2018-01-09;00:00:00;8;3;0.0;;43.1;49.0
2018-01-10;00:00:00;8;3;0.0;;42.7;49.0
2018-01-11;00:00:00;8;3;0.0;;42.7;49.0
2018-01-12;00:00:00;8;3;0.0;;42.7;49.0
2018-01-13;00:00:00;8;3;0.0;;41.6;49.0
2018-01-14;00:00:00;8;3;0.0;;41.6;49.0
2018-01-15;00:00:00;8;3;0.0;;41.6;49.0
2018-01-16;00:00:00;8;3;0.0;;41.6;49.0
2018-01-17;00:00:00;8;3;0.0;;43.1;49.0
2018-01-18;00:00:00;8;3;0.0;;41.9;64.0
2018-01-19;00:00:00;8;3;0.0;;41.9;64.0
2018-01-20;00:00:00;8;3;0.0;;42.1;64.0
2018-01-21;00:00:00;8;3;0.0;;46.5;64.0
2018-01-22;00:00:00;8;3;0.0;;46.5;64.0
2018-01-23;00:00:00;8;3;0.0;;45.7;64.0
2018-01-24;00:00:00;8;3;0.0;;45.3;64.0
2018-01-25;00:00:00;8;3;0.0;;45.3;64.0
2018-01-26;00:00:00;8;3;0.0;;44.2;64.0
2018-01-27;00:00:00;8;3;0.0;;43.8;64.0
2018-01-28;00:00:00;8;3;0.0;;43.8;64.0
2018-01-29;00:00:00;8;3;0.0;;43.8;64.0
2018-01-30;00:00:00;8;3;0.0;;44.4;64.0
2018-01-31;00:00:00;8;3;0.0;;44.4;64.0
2018-02-01;00:00:00;4;3;0.0;;;64.0
2018-02-02;00:00:00;4;3;0.0;;;64.0
2018-02-03;00:00:00;4;3;0.0;;;64.0
2018-02-04;00:00:00;4;3;0.0;;;64.0
2018-02-05;00:00:00;4;3;0.0;;;64.0
2018-02-06;00:00:00;4;3;0.0;;;64.0
2018-02-07;00:00:00;4;3;0.0;;;64.0
2018-02-08;00:00:00;4;3;0.0;;;64.0
2018-02-09;00:00:00;4;3;0.0;;;64.0
2018-02-10;00:00:00;4;3;0.0;;;64.0
2018-02-11;00:00:00;4;3;0.0;;;64.0
2018-02-12;00:00:00;4;3;0.0;;;64.0
2018-02-13;00:00:00;4;3;0.0;;;64.0
2018-02-14;00:00:00;4;3;0.0;;;64.0
2018-02-15;00:00:00;4;3;0.0;;;64.0
2018-02-16;00:00:00;4;3;0.0;;;64.0
2018-02-17;00:00:00;4;3;0.0;;;64.0
2018-02-18;00:00:00;4;3;0.0;;;64.0
2018-02-19;00:00:00;4;3;0.0;;;64.0
2018-02-20;00:00:00;4;3;0.0;;;64.0
2018-02-21;00:00:00;4;3;0.0;;;64.0
2018-02-22;00:00:00;4;3;0.0;;;64.0
2018-02-23;00:00:00;4;3;0.0;;;64.0
2018-02-24;00:00:00;4;3;0.0;;;57.0
2018-02-25;00:00:00;4;3;0.0;;;57.0
2018-02-26;00:00:00;4;3;0.0;;;57.0
2018-02-27;00:00:00;4;3;0.0;;;57.0
2018-02-28;00:00:00;4;3;0.0;;;57.0
2018-03-05;00:00:00;4;1;0.0;77.3;55.0;77.0
2018-03-06;00:00:00;4;3;0.0;77.3;55.0;77.0
2018-03-07;00:00:00;4;3;0.0;77.3;55.0;77.0
2018-03-08;00:00:00;4;3;0.0;77.3;55.0;77.0
2018-03-09;00:00:00;4;3;0.0;61.6;53.1;77.0
2018-03-10;00:00:00;4;3;0.0;61.3;51.5;77.0
2018-03-11;00:00:00;4;3;0.0;61.3;51.5;61.0
2018-03-12;00:00:00;4;3;0.0;61.3;51.5;61.0
2018-03-13;00:00:00;4;3;0.0;61.3;51.5;61.0
2018-03-14;00:00:00;4;3;0.0;61.8;53.1;61.0
2018-03-15;00:00:00;4;3;0.0;61.8;53.1;61.0
2018-03-16;00:00:00;4;3;0.0;61.8;53.1;61.0
2018-03-17;00:00:00;4;3;0.0;62.4;54.0;61.0
2018-03-18;00:00:00;4;3;0.0;62.4;54.0;61.0
2018-03-19;00:00:00;4;3;0.0;64.4;54.9;61.0
2018-03-20;00:00:00;4;3;0.0;64.7;55.2;61.0
2018-03-21;00:00:00;4;3;0.0;64.7;55.2;61.0
2018-03-22;00:00:00;4;3;0.0;64.7;55.2;61.0
2018-03-23;00:00:00;4;3;0.0;62.7;52.6;61.0
2018-03-24;00:00:00;4;3;0.0;62.7;52.2;61.0
2018-03-25;00:00:00;4;3;0.0;62.7;52.2;61.0
2018-03-26;00:00:00;4;3;0.0;62.7;52.2;61.0
2018-03-27;00:00:00;4;3;0.0;62.7;52.2;61.0
2018-03-28;00:00:00;4;3;0.0;62.6;52.0;61.0
2018-03-29;00:00:00;4;3;0.0;62.6;52.0;61.0
2018-03-30;00:00:00;4;3;0.0;62.6;52.0;61.0
2018-03-31;00:00:00;4;3;0.0;62.6;52.0;61.0
2018-04-01;00:00:00;4;3;0.0;63.6;53.3;61.0
2018-04-02;00:00:00;4;3;0.0;63.6;53.3;61.0
2018-04-03;00:00:00;4;3;0.0;63.6;53.3;61.0
2018-04-04;00:00:00;4;3;0.0;63.6;53.5;61.0
2018-04-05;00:00:00;4;3;0.0;63.6;53.5;61.0
2018-04-06;00:00:00;4;3;0.0;63.6;53.5;61.0
2018-04-07;00:00:00;4;3;0.0;63.6;52.4;61.0
2018-04-08;00:00:00;4;3;0.0;63.5;53.2;61.0
2018-04-09;00:00:00;4;3;0.0;63.5;53.2;61.0
2018-04-10;00:00:00;4;3;0.0;63.5;53.2;61.0
2018-04-11;00:00:00;4;3;0.0;63.4;52.8;61.0
2018-04-12;00:00:00;4;3;0.0;63.4;52.8;61.0
2018-04-13;00:00:00;4;3;0.0;63.4;52.8;61.0
2018-04-14;00:00:00;4;3;0.0;63.4;53.0;61.0
2018-04-15;00:00:00;4;3;0.0;63.4;53.0;61.0
2018-04-16;00:00:00;4;3;0.0;63.4;53.0;61.0
2018-04-17;00:00:00;4;3;0.0;63.4;53.0;61.0
2018-04-18;00:00:00;4;3;0.0;63.8;54.0;61.0
2018-04-19;00:00:00;4;3;0.0;63.8;54.0;61.0
2018-04-20;00:00:00;4;3;0.0;63.8;54.0;61.0
2018-04-21;00:00:00;4;3;0.0;63.8;54.0;61.0
2018-04-22;00:00:00;4;3;0.0;63.8;54.0;61.0
2018-04-23;00:00:00;4;3;0.0;62.8;53.8;61.0
2018-04-24;00:00:00;4;3;0.0;62.8;53.4;61.0
2018-04-25;00:00:00;4;3;0.0;62.8;53.4;61.0
2018-04-27;00:00:00;4;3;0.0;62.8;53.4;61.0
2018-04-28;00:00:00;4;3;0.0;62.9;53.1;61.0
2018-04-29;00:00:00;4;3;0.0;62.9;53.1;61.0
2018-04-30;00:00:00;4;3;0.0;62.9;53.1;61.0
2018-05-01;00:00:00;4;3;0.0;62.9;54.6;61.0
2018-05-02;00:00:00;4;3;0.0;62.9;54.6;61.0
2018-05-03;00:00:00;4;3;0.0;62.9;54.6;61.0
2018-05-04;00:00:00;4;3;0.0;62.9;54.6;61.0
2018-05-05;00:00:00;4;3;0.0;62.9;54.6;61.0
2018-05-06;00:00:00;4;3;0.0;62.6;53.1;61.0
2018-05-07;00:00:00;4;3;0.0;62.6;53.1;61.0
2018-05-08;00:00:00;4;3;0.0;62.6;53.1;61.0
2018-05-09;00:00:00;4;3;0.0;62.6;53.1;61.0
2018-05-10;00:00:00;4;3;0.0;62.9;55.7;61.0
2018-05-11;00:00:00;4;3;0.0;62.9;55.7;61.0
2018-05-12;00:00:00;4;3;0.0;62.9;55.7;61.0
2018-05-13;00:00:00;4;3;0.0;62.9;55.7;61.0
2018-05-14;00:00:00;4;3;0.0;63.9;58.7;61.0
2018-05-15;00:00:00;4;3;0.0;63.9;57.8;61.0
2018-05-16;00:00:00;4;3;0.0;63.9;57.8;61.0
2018-05-17;00:00:00;4;3;0.0;63.9;57.8;61.0
2018-05-18;00:00:00;4;3;0.0;63.9;57.8;61.0
2018-05-19;00:00:00;4;3;0.0;65.8;59.0;61.0
2018-05-20;00:00:00;4;3;0.0;65.8;59.0;61.0
2018-05-21;00:00:00;4;3;0.0;65.8;59.0;61.0
2018-05-22;00:00:00;4;3;0.0;65.8;59.0;61.0
2018-05-23;00:00:00;4;3;0.0;96.3;59.0;61.0
2018-05-24;00:00:00;4;3;0.0;94.6;54.0;61.0
2018-05-25;00:00:00;4;3;0.0;94.6;54.0;61.0
2018-05-26;00:00:00;4;3;0.0;94.6;54.0;61.0
2018-05-27;00:00:00;4;3;0.0;94.6;54.0;61.0
2018-05-28;00:00:00;4;3;0.0;62.3;53.8;61.0
2018-05-29;00:00:00;4;3;0.0;62.3;53.8;61.0
2018-05-30;00:00:00;4;3;0.0;62.3;53.8;61.0
2018-05-31;00:00:00;4;3;0.0;62.3;53.8;61.0
2018-06-01;00:00:00;4;3;0.0;62.3;53.9;61.0
2018-06-02;00:00:00;4;3;0.0;62.3;53.4;61.0
2018-06-03;00:00:00;4;3;0.0;62.3;53.4;61.0
2018-06-04;00:00:00;4;3;0.0;62.3;53.4;61.0
2018-06-05;00:00:00;4;3;0.0;62.3;53.4;61.0
2018-06-06;00:00:00;4;3;0.0;62.6;54.0;61.0
2018-06-07;00:00:00;4;3;0.0;62.6;54.0;61.0
2018-06-08;00:00:00;4;3;0.0;62.6;54.0;61.0
2018-06-09;00:00:00;4;3;0.0;62.6;54.0;61.0
2018-06-10;00:00:00;4;3;0.0;62.5;53.8;61.0
2018-06-11;00:00:00;4;3;0.0;62.5;53.8;61.0
2018-06-12;00:00:00;4;3;0.0;62.5;53.8;61.0
2018-06-13;00:00:00;4;3;0.0;62.5;53.8;61.0
2018-06-14;00:00:00;4;3;0.0;62.5;53.8;61.0
2018-06-15;00:00:00;4;3;0.0;62.5;54.1;61.0
2018-06-16;00:00:00;4;3;0.0;62.5;54.5;61.0
2018-06-17;00:00:00;4;3;0.0;62.5;54.1;61.0
2018-06-18;00:00:00;4;3;0.0;63.5;55.6;61.0
2018-06-19;00:00:00;4;3;0.0;63.5;55.6;61.0
2018-06-20;00:00:00;4;3;0.0;63.5;55.2;61.0
2018-06-21;00:00:00;4;3;0.0;63.5;55.2;61.0
2018-06-22;00:00:00;4;3;0.0;63.5;55.5;61.0
2018-06-23;00:00:00;4;3;0.0;62.5;54.8;61.0
2018-06-24;00:00:00;4;3;0.0;62.5;54.8;61.0
2018-06-25;00:00:00;4;3;0.0;62.3;54.7;61.0
2018-06-26;00:00:00;4;3;0.0;62.3;54.7;61.0
2018-06-27;00:00:00;4;3;0.0;62.3;54.7;61.0
2018-06-28;00:00:00;4;3;0.0;62.3;54.7;61.0
2018-06-29;00:00:00;4;3;0.0;62.3;54.3;61.0
2018-06-30;00:00:00;4;3;0.0;62.5;55.0;61.0
2018-07-01;00:00:00;4;3;0.0;62.5;55.0;
2018-07-02;00:00:00;4;3;0.0;62.5;55.0;
2018-07-03;00:00:00;4;3;0.0;62.5;54.6;
2018-07-04;00:00:00;4;3;0.0;62.5;54.6;
2018-07-05;00:00:00;4;3;0.0;62.5;54.2;
2018-07-06;00:00:00;4;3;0.0;62.5;54.2;
2018-07-07;00:00:00;4;3;0.0;62.5;55.0;
2018-07-08;00:00:00;4;3;0.0;62.5;55.0;
2018-07-09;00:00:00;4;3;0.0;62.5;55.0;
2018-07-10;00:00:00;4;3;0.0;62.3;55.0;
2018-07-11;00:00:00;4;3;0.0;62.3;55.2;
2018-07-12;00:00:00;4;3;0.0;62.3;55.2;
2018-07-13;00:00:00;4;3;0.0;62.3;54.4;
2018-07-14;00:00:00;4;3;0.0;62.3;54.8;
2018-07-15;00:00:00;4;3;0.0;62.3;54.4;
2018-07-16;00:00:00;4;3;0.0;62.3;54.8;
2018-07-17;00:00:00;4;3;0.0;62.3;54.8;
2018-07-18;00:00:00;4;3;0.0;62.3;54.8;
2018-07-19;00:00:00;4;3;0.0;62.3;54.4;
2018-07-20;00:00:00;4;3;0.0;62.3;54.5;
2018-07-21;00:00:00;4;3;0.0;62.7;56.0;
2018-07-22;00:00:00;4;3;0.0;62.7;55.2;
