Дата замера;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-04-01;00:00:00;8;4;;;;
2018-04-02;00:00:00;8;4;;;;
2018-04-03;00:00:00;8;4;;;;
2018-04-04;00:00:00;8;4;;;;
2018-04-05;00:00:00;8;4;;;;
2018-04-06;00:00:00;8;4;;;;
2018-04-07;00:00:00;8;4;;;;
2018-04-08;00:00:00;8;4;;;;
2018-04-09;00:00:00;8;4;;;;
2018-04-10;00:00:00;8;4;;;;
2018-04-11;00:00:00;8;4;;;;
2018-04-12;00:00:00;8;4;;;;
2018-04-13;00:00:00;8;4;;;;
2018-04-14;00:00:00;8;4;;;;
2018-04-15;00:00:00;8;4;;;;
2018-04-16;00:00:00;8;4;;;;
2018-04-17;00:00:00;8;4;;;;
2018-04-18;00:00:00;8;4;;;;
2018-04-19;00:00:00;8;4;;;;
2018-04-20;00:00:00;8;4;;;;
2018-04-21;00:00:00;8;4;;;;
2018-04-22;00:00:00;8;4;;;;
2018-04-23;00:00:00;8;4;;;;
2018-04-24;00:00:00;8;4;;;;
2018-04-25;00:00:00;8;4;;;;
2018-04-26;00:00:00;8;4;;;;
2018-04-27;00:00:00;8;4;;;;
2018-04-28;00:00:00;8;4;;;;
2018-04-29;00:00:00;4;4;;;;
2018-04-30;00:00:00;4;4;;;;
2018-05-01;00:00:00;4;4;;;;
2018-05-02;00:00:00;4;4;;;;
2018-05-03;00:00:00;4;4;;;;
2018-05-04;00:00:00;4;4;;;;
2018-05-05;00:00:00;4;4;;;;
2018-05-06;00:00:00;4;4;;;;
2018-05-07;00:00:00;4;4;;;;
2018-05-08;00:00:00;4;4;;;;
2018-05-09;00:00:00;4;4;;;;
2018-05-10;00:00:00;4;4;;;;
2018-05-11;00:00:00;4;4;;;;
2018-05-12;00:00:00;4;4;;;;
2018-05-13;00:00:00;4;4;;;;
2018-05-14;00:00:00;4;4;;;;
2018-05-15;00:00:00;4;4;;;;
2018-05-16;00:00:00;4;4;;;;
2018-05-17;00:00:00;4;4;;;;
2018-05-18;00:00:00;4;4;;;;
2018-05-19;00:00:00;4;4;;;;
2018-05-20;00:00:00;4;4;;;;
2018-05-21;00:00:00;4;4;;;;
2018-05-22;00:00:00;4;4;;;;
2018-05-23;00:00:00;4;4;;;;
2018-05-24;00:00:00;4;4;;;;
2018-05-25;00:00:00;4;4;;;;
2018-05-26;00:00:00;4;4;;;;
2018-05-27;00:00:00;4;4;;;;
2018-05-28;00:00:00;4;4;;;;
2018-05-29;00:00:00;4;4;;;;
2018-05-30;00:00:00;4;4;;;;
2018-05-31;00:00:00;4;4;;;;
2018-06-01;00:00:00;4;4;;;;
2018-06-02;00:00:00;4;4;;;;
2018-06-03;00:00:00;4;4;;;;
2018-06-04;00:00:00;4;4;;;;
2018-06-05;00:00:00;4;4;;;;
2018-06-06;00:00:00;4;4;;;;
2018-06-07;00:00:00;4;4;;;;
2018-06-08;00:00:00;4;4;;;;
2018-06-09;00:00:00;4;4;;;;
2018-06-10;00:00:00;4;4;;;;
2018-06-11;00:00:00;4;4;;;;
2018-06-12;00:00:00;4;4;;;;
2018-06-13;00:00:00;4;4;;221.1;;241.0
2018-06-14;00:00:00;4;4;;186.5;;241.0
2018-06-15;00:00:00;4;4;;186.6;;241.0
2018-06-16;00:00:00;4;4;;110.9;;241.0
2018-06-17;00:00:00;4;4;;110.9;;241.0
2018-06-18;00:00:00;4;4;;75.3;;77.0
2018-06-19;00:00:00;4;4;;104.7;;77.0
2018-06-20;00:00:00;4;4;;190.0;;77.0
2018-06-21;00:00:00;4;4;;135.0;;77.0
2018-06-22;00:00:00;4;4;;65.5;;77.0
2018-06-23;00:00:00;4;4;;63.5;;77.0
2018-06-24;00:00:00;4;2;;63.5;;77.0
2018-06-25;00:00:00;4;2;;59.8;;77.0
2018-06-26;00:00:00;4;2;;59.8;;77.0
2018-06-28;00:00:00;4;2;;59.8;;77.0
2018-06-29;00:00:00;4;2;;69.6;;77.0
2018-06-30;00:00:00;4;2;;69.6;;77.0
2018-07-01;00:00:00;4;2;;69.5;;77.0
2018-07-02;00:00:00;4;2;;69.5;;77.0
2018-07-03;00:00:00;4;2;;69.5;;77.0
2018-07-04;00:00:00;4;2;;69.4;;77.0
2018-07-05;00:00:00;4;2;;69.4;;77.0
2018-07-06;00:00:00;4;2;;69.4;;77.0
2018-07-07;00:00:00;4;2;;69.4;;77.0
2018-07-08;00:00:00;4;2;;69.4;;77.0
2018-07-09;00:00:00;4;2;;69.4;;77.0
2018-07-10;00:00:00;4;2;;69.4;;77.0
2018-07-11;00:00:00;4;2;;69.4;;77.0
2018-07-12;00:00:00;4;2;;69.4;;77.0
2018-07-13;00:00:00;4;2;;69.4;;77.0
2018-07-14;00:00:00;4;2;;69.4;;77.0
2018-07-15;00:00:00;4;2;;69.4;;77.0
2018-07-16;00:00:00;4;2;;69.4;;77.0
2018-07-17;00:00:00;4;2;;69.4;;77.0
2018-07-18;00:00:00;4;2;;69.4;;77.0
2018-07-19;00:00:00;4;2;;69.4;;77.0
2018-07-20;00:00:00;4;2;;69.4;;77.0
2018-07-21;00:00:00;4;2;;69.4;;77.0
2018-07-22;00:00:00;4;2;;68.4;;77.0
2018-07-23;00:00:00;4;2;;66.5;;77.0
2018-07-24;00:00:00;4;2;;65.5;;77.0
2018-07-25;00:00:00;4;2;;65.5;;77.0
2018-07-26;00:00:00;4;2;;65.5;;77.0
2018-07-27;00:00:00;4;3;;65.5;;77.0
2018-07-28;00:00:00;4;3;;67.4;;77.0
2018-07-29;00:00:00;4;3;;67.4;;77.0
2018-07-30;00:00:00;4;3;;67.4;;
2018-07-31;00:00:00;4;2;;67.4;;77.0
