Дата замера;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-01-01;00:00:00;8;3;197.5;226.6;148.3;97.0
2018-01-02;00:00:00;8;3;157.0;171.9;117.7;97.0
2018-01-03;00:00:00;8;3;178.7;201.2;133.5;97.0
2018-01-04;00:00:00;8;3;198.3;201.2;133.5;97.0
2018-01-05;00:00:00;8;3;204.7;201.2;133.5;97.0
2018-01-06;00:00:00;8;3;207.0;201.2;133.5;97.0
2018-01-07;00:00:00;8;3;178.5;201.2;133.5;97.0
2018-01-08;00:00:00;8;3;174.2;189.5;154.0;97.0
2018-01-09;00:00:00;8;3;188.3;189.5;154.0;97.0
2018-01-10;00:00:00;8;3;173.6;191.5;133.6;97.0
2018-01-11;00:00:00;8;3;171.6;191.5;133.6;97.0
2018-01-12;00:00:00;8;3;185.5;217.8;149.7;97.0
2018-01-13;00:00:00;8;3;189.1;215.9;147.6;97.0
2018-01-14;00:00:00;8;3;159.5;215.9;147.6;97.0
2018-01-15;00:00:00;8;3;168.9;213.9;145.9;97.0
2018-01-16;00:00:00;8;3;171.6;213.9;145.9;97.0
2018-01-17;00:00:00;8;3;179.0;200.3;148.5;97.0
2018-01-18;00:00:00;8;3;187.1;213.9;156.1;97.0
2018-01-19;00:00:00;8;3;189.9;213.9;156.1;97.0
2018-01-20;00:00:00;8;3;163.9;213.9;156.1;97.0
2018-01-21;00:00:00;8;3;172.1;213.9;156.1;97.0
2018-01-22;00:00:00;8;3;186.9;216.8;149.0;97.0
2018-01-23;00:00:00;8;3;192.4;216.8;149.0;97.0
2018-01-24;00:00:00;8;3;171.4;195.4;136.2;97.0
2018-01-25;00:00:00;8;3;169.4;195.4;136.2;97.0
2018-01-26;00:00:00;8;3;160.0;169.2;120.7;97.0
2018-01-27;00:00:00;8;3;145.4;164.3;118.3;97.0
2018-01-28;00:00:00;8;3;139.2;164.3;118.3;97.0
2018-01-29;00:00:00;8;3;144.7;164.3;118.3;97.0
2018-01-30;00:00:00;8;3;156.7;164.3;118.3;97.0
2018-01-31;00:00:00;8;3;163.0;164.3;118.3;97.0
2018-02-01;00:00:00;4;3;140.0;164.3;;97.0
2018-02-02;00:00:00;4;3;145.0;170.2;;97.0
2018-02-03;00:00:00;4;3;138.0;170.2;;97.0
2018-02-04;00:00:00;4;3;144.0;170.3;;97.0
2018-02-05;00:00:00;4;3;143.0;170.3;;97.0
2018-02-06;00:00:00;4;3;142.0;170.3;;97.0
2018-02-07;00:00:00;4;3;142.0;170.3;;97.0
2018-02-08;00:00:00;4;3;144.0;170.3;;97.0
2018-02-09;00:00:00;4;3;147.0;170.3;;97.0
2018-02-10;00:00:00;4;3;147.0;175.2;;97.0
2018-02-11;00:00:00;4;3;147.0;175.2;;97.0
2018-02-12;00:00:00;4;3;151.0;175.2;;97.0
2018-02-13;00:00:00;4;3;147.0;175.2;;97.0
2018-02-14;00:00:00;4;3;151.0;175.2;;97.0
2018-02-15;00:00:00;4;3;147.0;175.2;;97.0
2018-02-16;00:00:00;4;3;147.0;175.2;;97.0
2018-02-17;00:00:00;4;3;147.0;174.2;;97.0
2018-02-18;00:00:00;4;3;147.0;174.2;;97.0
2018-02-19;00:00:00;4;3;147.0;174.2;;97.0
2018-02-20;00:00:00;4;3;147.0;174.2;;97.0
2018-02-21;00:00:00;4;3;147.0;174.2;;97.0
2018-02-22;00:00:00;4;3;147.0;174.2;;97.0
2018-02-23;00:00:00;4;3;147.0;174.2;;97.0
2018-02-24;00:00:00;4;3;147.0;174.2;;97.0
2018-02-25;00:00:00;4;3;147.0;172.1;;97.0
2018-02-26;00:00:00;4;3;147.0;172.1;;97.0
2018-02-27;00:00:00;4;3;148.0;175.5;;97.0
2018-02-28;00:00:00;4;3;153.0;175.5;;97.0
2018-03-01;00:00:00;4;3;153.0;175.5;128.6;97.0
2018-03-02;00:00:00;4;3;148.0;175.5;128.6;97.0
2018-03-03;00:00:00;4;3;161.0;186.3;136.2;97.0
2018-03-04;00:00:00;4;3;153.0;186.3;136.2;97.0
2018-03-05;00:00:00;4;3;152.0;186.3;136.2;97.0
2018-03-06;00:00:00;4;3;151.0;186.3;136.2;97.0
2018-03-07;00:00:00;4;3;153.0;186.3;136.2;97.0
2018-03-08;00:00:00;4;2;149.0;176.5;129.5;97.0
2018-03-09;00:00:00;4;2;147.0;176.5;129.5;97.0
2018-03-10;00:00:00;4;2;146.0;174.8;126.6;97.0
2018-03-11;00:00:00;4;2;147.0;174.8;126.6;97.0
2018-03-12;00:00:00;4;2;152.0;;;97.0
2018-03-13;00:00:00;4;2;158.0;;;97.0
2018-03-14;00:00:00;4;2;146.0;;;97.0
2018-03-15;00:00:00;4;2;147.0;;;97.0
2018-03-16;00:00:00;4;2;150.0;;;97.0
2018-03-17;00:00:00;4;2;148.0;;;97.0
2018-03-18;00:00:00;4;2;149.0;;;97.0
2018-03-19;00:00:00;4;2;147.0;;;97.0
2018-03-20;00:00:00;4;2;152.0;;;97.0
2018-03-21;00:00:00;4;2;151.0;;;97.0
2018-03-22;00:00:00;4;2;149.0;;;97.0
2018-03-23;00:00:00;4;2;150.0;;;97.0
2018-03-24;00:00:00;4;2;150.0;;;97.0
2018-03-25;00:00:00;4;2;147.0;;;97.0
2018-03-26;00:00:00;4;2;155.0;;;97.0
2018-03-27;00:00:00;4;2;147.0;;;97.0
2018-03-28;00:00:00;4;2;309.0;;;97.0
2018-03-29;00:00:00;4;2;601.0;;;97.0
2018-03-30;00:00:00;4;2;;;;97.0
2018-03-31;00:00:00;4;2;;;;97.0
2018-04-01;00:00:00;4;2;;;129.8;
2018-04-02;00:00:00;4;2;601.0;;129.8;
2018-04-03;00:00:00;4;2;589.0;;129.8;
2018-04-04;00:00:00;4;2;601.0;;129.8;
2018-05-24;00:00:00;4;2;;171.2;;190.0
2018-05-25;00:00:00;4;2;;171.2;;190.0
2018-05-26;00:00:00;4;2;;171.2;;190.0
2018-05-27;00:00:00;4;2;;171.2;;190.0
2018-05-28;00:00:00;4;2;;180.0;131.8;190.0
2018-05-29;00:00:00;4;2;;180.0;131.8;190.0
2018-05-30;00:00:00;4;2;;180.0;131.8;190.0
