Дата замера;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-01-01;00:00:00;2;1;211.0;181.3;111.0;240.0
2018-01-02;00:00:00;2;1;211.0;181.3;111.0;240.0
2018-01-03;00:00:00;2;1;211.0;184.3;112.8;240.0
2018-01-04;00:00:00;2;1;211.0;184.3;112.8;240.0
2018-01-05;00:00:00;2;1;211.0;184.3;112.8;240.0
2018-01-06;00:00:00;2;1;211.0;184.3;112.8;240.0
2018-02-07;00:00:00;2;1;211.0;207.5;158.3;180.0
2018-02-08;00:00:00;2;1;211.0;207.5;158.3;180.0
2018-02-09;00:00:00;2;1;211.0;207.5;158.3;180.0
2018-03-09;00:00:00;2;1;211.0;225.4;143.1;265.0
2018-03-10;00:00:00;2;1;211.0;225.4;143.1;265.0
2018-03-11;00:00:00;2;1;211.0;225.4;142.6;265.0
2018-03-12;00:00:00;2;1;211.0;225.4;142.6;265.0
2018-03-13;00:00:00;2;1;211.0;225.4;142.6;265.0
2018-03-14;00:00:00;2;1;211.0;225.4;142.6;265.0
2018-03-15;00:00:00;2;1;211.0;225.4;142.6;265.0
2018-03-16;00:00:00;2;1;211.0;224.4;142.0;265.0
2018-03-17;00:00:00;2;1;211.0;224.4;142.4;265.0
2018-03-18;00:00:00;2;1;211.0;224.4;142.4;265.0
2018-03-19;00:00:00;2;1;211.0;224.4;142.4;265.0
2018-03-20;00:00:00;2;1;211.0;219.5;142.4;265.0
2018-03-21;00:00:00;2;1;211.0;219.5;142.4;265.0
2018-03-22;00:00:00;2;1;211.0;219.5;142.4;265.0
2018-03-23;00:00:00;2;1;211.0;216.5;141.2;265.0
2018-03-24;00:00:00;2;1;211.0;215.5;140.6;265.0
2018-03-25;00:00:00;2;1;211.0;215.5;140.6;265.0
2018-03-26;00:00:00;2;1;211.0;215.5;140.6;265.0
2018-03-27;00:00:00;2;1;211.0;215.5;140.6;265.0
2018-03-28;00:00:00;2;1;211.0;205.6;140.6;265.0
2018-03-29;00:00:00;2;1;211.0;205.6;140.6;265.0
2018-03-30;00:00:00;2;1;211.0;205.6;140.6;265.0
2018-03-31;00:00:00;2;1;211.0;205.6;140.6;265.0
2018-04-01;00:00:00;2;1;211.0;202.6;132.3;265.0
2018-04-02;00:00:00;2;1;211.0;202.6;132.3;265.0
2018-04-03;00:00:00;2;1;211.0;202.7;133.6;265.0
2018-04-04;00:00:00;2;1;211.0;203.7;129.6;265.0
2018-04-05;00:00:00;2;1;211.0;203.7;129.6;265.0
2018-04-06;00:00:00;2;1;211.0;203.7;129.6;265.0
2018-04-07;00:00:00;2;1;211.0;201.7;128.4;265.0
2018-04-08;00:00:00;2;1;211.0;201.7;128.4;265.0
2018-04-09;00:00:00;2;1;211.0;201.7;128.4;265.0
2018-04-10;00:00:00;2;1;211.0;201.7;128.4;265.0
2018-04-11;00:00:00;2;1;211.0;194.7;132.0;265.0
2018-04-12;00:00:00;2;1;211.0;194.7;132.0;265.0
2018-04-13;00:00:00;2;1;211.0;194.7;132.0;265.0
2018-04-14;00:00:00;2;1;211.0;194.7;132.0;265.0
2018-04-15;00:00:00;2;1;211.0;191.7;130.0;265.0
2018-04-16;00:00:00;2;1;211.0;191.7;130.0;265.0
2018-04-17;00:00:00;2;1;211.0;191.7;130.1;265.0
2018-04-18;00:00:00;2;1;211.0;190.8;121.5;265.0
2018-04-19;00:00:00;2;1;211.0;190.8;121.5;265.0
2018-04-20;00:00:00;2;1;211.0;190.8;121.5;265.0
2018-04-21;00:00:00;2;1;211.0;190.8;121.5;265.0
2018-04-22;00:00:00;2;1;211.0;190.8;121.5;265.0
2018-04-23;00:00:00;2;1;211.0;190.8;121.5;265.0
2018-04-24;00:00:00;2;1;211.0;188.8;125.1;265.0
2018-04-25;00:00:00;2;1;211.0;185.8;123.2;265.0
2018-04-26;00:00:00;2;1;211.0;185.8;123.2;265.0
2018-04-27;00:00:00;2;1;211.0;185.8;123.2;265.0
2018-04-28;00:00:00;2;1;211.0;185.8;123.9;265.0
2018-04-29;00:00:00;2;1;211.0;185.8;123.9;265.0
2018-04-30;00:00:00;2;1;211.0;185.8;123.9;265.0
2018-05-01;00:00:00;2;1;211.0;182.8;122.0;265.0
2018-05-02;00:00:00;2;1;211.0;182.8;122.7;265.0
2018-05-03;00:00:00;2;1;211.0;182.8;122.7;265.0
2018-05-04;00:00:00;2;1;211.0;182.8;122.7;265.0
2018-05-05;00:00:00;2;1;211.0;182.8;122.7;265.0
2018-05-06;00:00:00;2;1;211.0;181.8;121.7;265.0
2018-05-07;00:00:00;2;1;211.0;181.8;121.7;265.0
2018-05-08;00:00:00;2;1;211.0;181.8;121.7;265.0
2018-05-09;00:00:00;2;1;211.0;182.8;125.1;265.0
2018-05-10;00:00:00;2;1;211.0;182.8;125.1;265.0
2018-05-11;00:00:00;2;1;211.0;182.8;125.1;265.0
2018-05-12;00:00:00;2;1;211.0;182.8;125.1;265.0
2018-05-13;00:00:00;2;1;211.0;182.8;125.1;265.0
2018-05-14;00:00:00;2;1;211.0;182.8;119.2;265.0
2018-05-15;00:00:00;2;1;211.0;182.8;119.2;265.0
2018-05-16;00:00:00;2;1;211.0;182.8;119.0;265.0
2018-05-17;00:00:00;2;1;211.0;182.8;119.0;265.0
2018-05-18;00:00:00;2;1;211.0;182.8;119.0;265.0
2018-05-19;00:00:00;2;1;211.0;179.8;116.5;265.0
2018-05-20;00:00:00;2;1;211.0;179.8;116.5;265.0
2018-05-21;00:00:00;2;1;211.0;179.8;116.5;265.0
2018-05-22;00:00:00;2;1;211.0;179.8;115.7;265.0
2018-05-23;00:00:00;2;1;211.0;179.8;115.7;265.0
2018-05-24;00:00:00;2;1;211.0;179.8;115.7;265.0
2018-05-25;00:00:00;2;1;211.0;182.8;117.0;265.0
2018-05-26;00:00:00;2;1;211.0;182.8;117.0;265.0
2018-05-27;00:00:00;2;1;211.0;182.8;117.0;265.0
2018-05-28;00:00:00;2;1;211.0;180.8;119.5;265.0
2018-05-29;00:00:00;2;1;211.0;180.8;119.5;265.0
2018-05-30;00:00:00;2;1;211.0;180.8;119.5;265.0
2018-05-31;00:00:00;2;1;211.0;179.9;110.4;265.0
2018-06-01;00:00:00;2;1;211.0;179.9;110.4;249.0
