Дата замера;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-01-01;00:00:00;2;4;0.0;58.6;47.0;58.2
2018-01-02;00:00:00;2;4;0.0;58.6;47.0;58.2
2018-01-03;00:00:00;2;4;0.0;58.6;47.0;58.2
2018-01-04;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-05;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-06;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-07;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-08;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-09;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-10;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-11;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-12;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-13;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-14;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-15;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-16;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-17;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-18;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-19;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-20;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-21;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-22;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-23;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-24;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-25;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-26;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-27;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-28;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-29;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-30;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-01-31;00:00:00;1;4;0.0;58.6;47.0;58.2
2018-02-01;00:00:00;4;4;0.0;58.6;47.0;58.2
2018-02-02;00:00:00;4;4;0.0;58.6;47.0;58.2
2018-02-03;00:00:00;4;4;0.0;58.6;47.0;58.2
2018-02-04;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-05;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-06;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-07;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-08;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-09;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-10;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-11;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-12;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-13;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-14;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-15;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-16;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-17;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-18;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-19;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-20;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-21;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-22;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-23;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-24;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-25;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-26;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-27;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-02-28;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-05-02;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-05-03;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-05-04;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-05-05;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-05-06;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-05-07;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-05-08;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-05-09;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-05-10;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-05-11;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-05-12;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-05-13;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-05-14;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-05-15;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-05-16;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-05-17;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-05-18;00:00:00;4;4;0.0;58.6;47.0;58.0
2018-07-01;00:00:00;4;4;0.0;58.6;47.0;51.7
2018-07-02;00:00:00;4;4;0.0;58.6;47.0;51.7
2018-07-03;00:00:00;4;4;0.0;58.6;47.0;51.7
2018-07-04;00:00:00;4;4;0.0;58.6;47.0;51.7
2018-07-05;00:00:00;4;4;0.0;58.6;47.0;51.7
2018-07-06;00:00:00;4;4;0.0;58.6;47.0;51.7
2018-07-07;00:00:00;4;4;0.0;58.6;47.0;51.7
2018-07-08;00:00:00;4;4;0.0;58.6;47.0;51.7
2018-07-09;00:00:00;4;4;0.0;58.6;47.0;51.7
2018-07-10;00:00:00;4;4;0.0;58.6;47.0;51.7
2018-07-11;00:00:00;4;4;0.0;58.6;47.0;51.7
2018-07-12;00:00:00;4;4;0.0;58.6;47.0;51.7
2018-07-13;00:00:00;4;4;0.0;58.6;47.0;51.7
2018-07-14;00:00:00;4;4;0.0;58.6;47.0;51.7
2018-07-15;00:00:00;4;4;0.0;58.6;47.0;51.7
2018-07-16;00:00:00;4;4;0.0;58.6;47.0;51.7
2018-07-17;00:00:00;4;4;0.0;58.6;47.0;51.7
2018-07-18;00:00:00;4;4;0.0;58.6;47.0;51.7
2018-07-19;00:00:00;4;4;0.0;58.6;47.0;51.7
2018-07-20;00:00:00;4;4;0.0;58.6;47.0;51.7
2018-07-21;00:00:00;4;4;0.0;58.6;47.0;48.6
2018-07-22;00:00:00;4;4;0.0;58.6;47.0;48.6
2018-07-23;00:00:00;4;4;0.0;58.6;47.0;48.6
2018-07-24;00:00:00;4;4;0.0;58.6;47.0;48.6
2018-07-25;00:00:00;4;4;0.0;58.6;47.0;48.6
2018-07-26;00:00:00;4;4;0.0;58.6;47.0;48.6
2018-07-27;00:00:00;4;4;0.0;58.6;47.0;48.6
2018-07-28;00:00:00;4;4;0.0;58.6;47.0;48.6
2018-07-29;00:00:00;4;4;0.0;58.6;47.0;48.6
2018-07-30;00:00:00;4;4;0.0;58.6;47.0;48.6
2018-07-31;00:00:00;4;4;0.0;58.6;47.0;48.6
